time;t_2m_C_n;global_rad_W_per_m2_n
2021-05-06 02:00:00+00:00;-0.3634;-0.9973
2021-05-06 02:15:00+00:00;-0.337;-0.9973
2021-05-06 02:30:00+00:00;-0.3106;-0.9968
2021-05-06 02:45:00+00:00;-0.326;-0.9968
2021-05-06 03:00:00+00:00;-0.3238;-0.9968
2021-05-06 03:15:00+00:00;-0.3128;-0.9968
2021-05-06 03:30:00+00:00;-0.3282;-0.9968
2021-05-06 03:45:00+00:00;-0.3304;-0.9957
2021-05-06 04:00:00+00:00;-0.2797;-0.9903
2021-05-06 04:15:00+00:00;-0.3194;-0.985
2021-05-06 04:30:00+00:00;-0.3282;-0.9785
2021-05-06 04:45:00+00:00;-0.315;-0.9463
2021-05-06 05:00:00+00:00;-0.3106;-0.8835
2021-05-06 05:15:00+00:00;-0.293;-0.8556
2021-05-06 05:30:00+00:00;-0.2797;-0.7938
2021-05-06 05:45:00+00:00;-0.2555;-0.7348
2021-05-06 06:00:00+00:00;-0.2357;-0.7632
2021-05-06 06:15:00+00:00;-0.2115;-0.6311
2021-05-06 06:30:00+00:00;-0.1828;-0.4083
2021-05-06 06:45:00+00:00;-0.1608;-0.3611
2021-05-06 07:00:00+00:00;-0.1211;-0.4765
2021-05-06 07:15:00+00:00;-0.1366;-0.5195
2021-05-06 07:30:00+00:00;-0.1123;-0.5807
2021-05-06 07:45:00+00:00;-0.1189;-0.6569
2021-05-06 08:00:00+00:00;-0.1256;-0.6811
2021-05-06 08:15:00+00:00;-0.1233;-0.7369
2021-05-06 08:30:00+00:00;-0.1256;-0.7477
2021-05-06 08:45:00+00:00;-0.1278;-0.7713
2021-05-06 09:00:00+00:00;-0.1256;-0.8164
2021-05-06 09:15:00+00:00;-0.1278;-0.825
2021-05-06 09:30:00+00:00;-0.1256;-0.8126
2021-05-06 09:45:00+00:00;-0.163;-0.8255
2021-05-06 10:00:00+00:00;-0.1828;-0.803
2021-05-06 10:15:00+00:00;-0.1982;-0.8051
2021-05-06 10:30:00+00:00;-0.196;-0.8207
2021-05-06 10:45:00+00:00;-0.2093;-0.8239
2021-05-06 11:00:00+00:00;-0.2225;-0.7987
2021-05-06 11:15:00+00:00;-0.2203;-0.7836
2021-05-06 11:30:00+00:00;-0.2181;-0.7938
2021-05-06 11:45:00+00:00;-0.2269;-0.797
2021-05-06 12:00:00+00:00;-0.2313;-0.8556
2021-05-06 12:15:00+00:00;-0.2401;-0.8502
2021-05-06 12:30:00+00:00;-0.2445;-0.8099
2021-05-06 12:45:00+00:00;-0.2423;-0.8379
2021-05-06 13:00:00+00:00;-0.2401;-0.8556
2021-05-06 13:15:00+00:00;-0.2401;-0.8395
2021-05-06 13:30:00+00:00;-0.2445;-0.8728
2021-05-06 13:45:00+00:00;-0.2423;-0.8932
2021-05-06 14:00:00+00:00;-0.2445;-0.9012
2021-05-06 14:15:00+00:00;-0.2357;-0.9012
2021-05-06 14:30:00+00:00;-0.2401;-0.898
2021-05-06 14:45:00+00:00;-0.2335;-0.9001
2021-05-06 15:00:00+00:00;-0.2269;-0.92
2021-05-06 15:15:00+00:00;-0.2401;-0.9286
2021-05-06 15:30:00+00:00;-0.2401;-0.9463
2021-05-06 15:45:00+00:00;-0.2335;-0.9399
2021-05-06 16:00:00+00:00;-0.2269;-0.949
2021-05-06 16:15:00+00:00;-0.2225;-0.9619
2021-05-06 16:30:00+00:00;-0.2137;-0.963
2021-05-06 16:45:00+00:00;-0.196;-0.9683
2021-05-06 17:00:00+00:00;-0.1872;-0.92
2021-05-06 17:15:00+00:00;-0.1762;-0.9576
2021-05-06 17:30:00+00:00;-0.174;-0.9603
2021-05-06 17:45:00+00:00;-0.1652;-0.9549
2021-05-06 18:00:00+00:00;-0.1564;-0.9554
2021-05-06 18:15:00+00:00;-0.152;-0.9672
2021-05-06 18:30:00+00:00;-0.1211;-0.9882
2021-05-06 18:45:00+00:00;-0.1256;-0.9957
2021-05-06 19:00:00+00:00;-0.1167;-0.9946
2021-05-06 19:15:00+00:00;-0.1586;-0.9957
2021-05-06 19:30:00+00:00;-0.1784;-0.9957
2021-05-06 19:45:00+00:00;-0.2004;-0.9968
2021-05-06 20:00:00+00:00;-0.1872;-0.9973
2021-05-06 20:15:00+00:00;-0.2048;-0.9973
2021-05-06 20:30:00+00:00;-0.2093;-0.9973
2021-05-06 20:45:00+00:00;-0.1894;-0.9984
2021-05-06 21:00:00+00:00;-0.1784;-0.9957
2021-05-06 21:15:00+00:00;-0.1916;-0.9968
2021-05-06 21:30:00+00:00;-0.2093;-0.9968
2021-05-06 21:45:00+00:00;-0.2137;-0.9968
2021-05-06 22:00:00+00:00;-0.2181;-0.9973
2021-05-06 22:15:00+00:00;-0.2203;-0.9973
2021-05-06 22:30:00+00:00;-0.2137;-0.9984
2021-05-06 22:45:00+00:00;-0.2159;-0.9973
2021-05-06 23:00:00+00:00;-0.2004;-0.9968
2021-05-06 23:15:00+00:00;-0.207;-0.9968
2021-05-06 23:30:00+00:00;-0.2181;-0.9968
2021-05-06 23:45:00+00:00;-0.2159;-0.9968
2021-05-07 00:00:00+00:00;-0.2093;-0.9968
2021-05-07 00:15:00+00:00;-0.2291;-0.9968
2021-05-07 00:30:00+00:00;-0.2357;-0.9962
2021-05-07 00:45:00+00:00;-0.2687;-0.9952
2021-05-07 01:00:00+00:00;-0.293;-0.9968
2021-05-07 01:15:00+00:00;-0.2709;-0.9968
2021-05-07 01:30:00+00:00;-0.2841;-0.9968
2021-05-07 01:45:00+00:00;-0.2952;-0.9957
2021-05-07 02:00:00+00:00;-0.3106;-0.9957
2021-05-07 02:15:00+00:00;-0.3128;-0.9968
2021-05-07 02:30:00+00:00;-0.2709;-0.9984
2021-05-07 02:45:00+00:00;-0.2401;-0.9973
2021-05-07 03:00:00+00:00;-0.2445;-0.9957
2021-05-07 03:15:00+00:00;-0.2687;-0.9957
2021-05-07 03:30:00+00:00;-0.2797;-0.9968
2021-05-07 03:45:00+00:00;-0.2841;-0.9957
2021-05-07 04:00:00+00:00;-0.2753;-0.9893
2021-05-07 04:15:00+00:00;-0.2974;-0.9678
2021-05-07 04:30:00+00:00;-0.2974;-0.9302
2021-05-07 04:45:00+00:00;-0.2775;-0.9356
2021-05-07 05:00:00+00:00;-0.2577;-0.8325
2021-05-07 05:15:00+00:00;-0.2203;-0.797
2021-05-07 05:30:00+00:00;-0.196;-0.8647
2021-05-07 05:45:00+00:00;-0.1696;-0.6886
2021-05-07 06:00:00+00:00;-0.152;-0.629
2021-05-07 06:15:00+00:00;-0.152;-0.7546
2021-05-07 06:30:00+00:00;-0.1696;-0.6354
2021-05-07 06:45:00+00:00;-0.1476;-0.818
2021-05-07 07:00:00+00:00;-0.2401;-0.9452
2021-05-07 07:15:00+00:00;-0.2665;-0.9603
2021-05-07 07:30:00+00:00;-0.2841;-0.7557
2021-05-07 07:45:00+00:00;-0.2643;-0.7299
2021-05-07 08:00:00+00:00;-0.2533;-0.8228
2021-05-07 08:15:00+00:00;-0.2533;-0.8733
2021-05-07 08:30:00+00:00;-0.2489;-0.7842
2021-05-07 08:45:00+00:00;-0.2313;-0.7423
2021-05-07 09:00:00+00:00;-0.2269;-0.8529
2021-05-07 09:15:00+00:00;-0.2291;-0.709
2021-05-07 09:30:00+00:00;-0.2137;-0.5399
2021-05-07 09:45:00+00:00;-0.2093;-0.4293
2021-05-07 10:00:00+00:00;-0.1916;-0.1023
2021-05-07 10:15:00+00:00;-0.1982;-0.4234
2021-05-07 10:30:00+00:00;-0.1916;-0.2999
2021-05-07 10:45:00+00:00;-0.1894;-0.0604
2021-05-07 11:00:00+00:00;-0.196;-0.1001
2021-05-07 11:15:00+00:00;-0.2026;-0.3396
2021-05-07 11:30:00+00:00;-0.2225;-0.142
2021-05-07 11:45:00+00:00;-0.1916;-0.3525
2021-05-07 12:00:00+00:00;-0.2004;0.2655
2021-05-07 12:15:00+00:00;-0.174;-0.4368
2021-05-07 12:30:00+00:00;-0.1784;-0.2913
2021-05-07 12:45:00+00:00;-0.1344;0.1125
2021-05-07 13:00:00+00:00;-0.1256;0.4266
2021-05-07 13:15:00+00:00;-0.0771;0.0336
2021-05-07 13:30:00+00:00;-0.0815;0.0518
2021-05-07 13:45:00+00:00;-0.0573;0.2655
2021-05-07 14:00:00+00:00;-0.0551;-0.222
2021-05-07 14:15:00+00:00;-0.0683;0.229
2021-05-07 14:30:00+00:00;-0.0551;-0.396
2021-05-07 14:45:00+00:00;-0.0947;-0.7579
2021-05-07 15:00:00+00:00;-0.1035;-0.7745
2021-05-07 15:15:00+00:00;-0.1013;-0.7928
2021-05-07 15:30:00+00:00;-0.1079;-0.585
2021-05-07 15:45:00+00:00;-0.0705;-0.5549
2021-05-07 16:00:00+00:00;-0.0771;-0.6204
2021-05-07 16:15:00+00:00;-0.0595;-0.7128
2021-05-07 16:30:00+00:00;-0.0947;-0.6574
2021-05-07 16:45:00+00:00;-0.0947;-0.5812
2021-05-07 17:00:00+00:00;-0.0683;-0.7154
2021-05-07 17:15:00+00:00;-0.0793;-0.7756
2021-05-07 17:30:00+00:00;-0.1035;-0.8395
2021-05-07 17:45:00+00:00;-0.1278;-0.891
2021-05-07 18:00:00+00:00;-0.152;-0.9468
2021-05-07 18:15:00+00:00;-0.2225;-0.9715
2021-05-07 18:30:00+00:00;-0.2489;-0.9887
2021-05-07 18:45:00+00:00;-0.2401;-0.9941
2021-05-07 19:00:00+00:00;-0.2885;-0.9941
2021-05-07 19:15:00+00:00;-0.2952;-0.9962
2021-05-07 19:30:00+00:00;-0.2885;-0.9962
2021-05-07 19:45:00+00:00;-0.3502;-0.9962
2021-05-07 20:00:00+00:00;-0.3767;-0.9957
2021-05-07 20:15:00+00:00;-0.3524;-0.9957
2021-05-07 20:30:00+00:00;-0.4251;-0.9957
2021-05-07 20:45:00+00:00;-0.3744;-0.9968
2021-05-07 21:00:00+00:00;-0.3855;-0.9968
2021-05-07 21:15:00+00:00;-0.3855;-0.9968
2021-05-07 21:30:00+00:00;-0.3722;-0.9962
2021-05-07 21:45:00+00:00;-0.3921;-0.9952
2021-05-07 22:00:00+00:00;-0.4119;-0.9968
2021-05-07 22:15:00+00:00;-0.4097;-0.9968
2021-05-07 22:30:00+00:00;-0.4075;-0.9957
2021-05-07 22:45:00+00:00;-0.4317;-0.9957
2021-05-07 23:00:00+00:00;-0.4868;-0.9957
2021-05-07 23:15:00+00:00;-0.4449;-0.9968
2021-05-07 23:30:00+00:00;-0.4383;-0.9968
2021-05-07 23:45:00+00:00;-0.4405;-0.9968
2021-05-08 00:00:00+00:00;-0.4207;-0.9968
2021-05-08 00:15:00+00:00;-0.4295;-0.9957
2021-05-08 00:30:00+00:00;-0.4383;-0.9968
2021-05-08 00:45:00+00:00;-0.4339;-0.9968
2021-05-08 01:00:00+00:00;-0.4119;-0.9962
2021-05-08 01:15:00+00:00;-0.4559;-0.9952
2021-05-08 01:30:00+00:00;-0.4648;-0.9957
2021-05-08 01:45:00+00:00;-0.4648;-0.9968
2021-05-08 02:00:00+00:00;-0.4604;-0.9952
2021-05-08 02:15:00+00:00;-0.5176;-0.9962
2021-05-08 02:30:00+00:00;-0.4912;-0.9952
2021-05-08 02:45:00+00:00;-0.5088;-0.9962
2021-05-08 03:00:00+00:00;-0.5088;-0.9962
2021-05-08 03:15:00+00:00;-0.522;-0.9962
2021-05-08 03:30:00+00:00;-0.5573;-0.9925
2021-05-08 03:45:00+00:00;-0.5485;-0.9893
2021-05-08 04:00:00+00:00;-0.5132;-0.9817
2021-05-08 04:15:00+00:00;-0.5396;-0.9646
2021-05-08 04:30:00+00:00;-0.5352;-0.9136
2021-05-08 04:45:00+00:00;-0.5529;-0.8717
2021-05-08 05:00:00+00:00;-0.5;-0.8148
2021-05-08 05:15:00+00:00;-0.4758;-0.7278
2021-05-08 05:30:00+00:00;-0.4427;-0.6032
2021-05-08 05:45:00+00:00;-0.4207;-0.4658
2021-05-08 06:00:00+00:00;-0.3767;-0.5297
2021-05-08 06:15:00+00:00;-0.3502;-0.3611
2021-05-08 06:30:00+00:00;-0.3326;-0.2145
2021-05-08 06:45:00+00:00;-0.2819;-0.1243
2021-05-08 07:00:00+00:00;-0.2753;-0.1941
2021-05-08 07:15:00+00:00;-0.2357;-0.1329
2021-05-08 07:30:00+00:00;-0.2048;-0.0797
2021-05-08 07:45:00+00:00;-0.1828;-0.0013
2021-05-08 08:00:00+00:00;-0.1696;0.0738
2021-05-08 08:15:00+00:00;-0.1454;0.0942
2021-05-08 08:30:00+00:00;-0.0903;0.2
2021-05-08 08:45:00+00:00;-0.0749;0.2129
2021-05-08 09:00:00+00:00;-0.0463;0.2027
2021-05-08 09:15:00+00:00;-0.0242;0.3176
2021-05-08 09:30:00+00:00;0.033;0.3632
2021-05-08 09:45:00+00:00;0.022;0.375
2021-05-08 10:00:00+00:00;0.0374;0.4255
2021-05-08 10:15:00+00:00;0.0198;0.4405
2021-05-08 10:30:00+00:00;0.0595;0.4486
2021-05-08 10:45:00+00:00;0.0837;0.469
2021-05-08 11:00:00+00:00;0.0771;0.4566
2021-05-08 11:15:00+00:00;0.1101;0.4813
2021-05-08 11:30:00+00:00;0.1123;0.4491
2021-05-08 11:45:00+00:00;0.1454;0.3922
2021-05-08 12:00:00+00:00;0.1344;0.3342
2021-05-08 12:15:00+00:00;0.1762;0.3278
2021-05-08 12:30:00+00:00;0.1608;0.4384
2021-05-08 12:45:00+00:00;0.1762;0.4083
2021-05-08 13:00:00+00:00;0.196;0.3251
2021-05-08 13:15:00+00:00;0.2159;0.3144
2021-05-08 13:30:00+00:00;0.196;0.2408
2021-05-08 13:45:00+00:00;0.2225;0.1399
2021-05-08 14:00:00+00:00;0.2004;0.2301
2021-05-08 14:15:00+00:00;0.2621;0.0185
2021-05-08 14:30:00+00:00;0.2445;-0.2317
2021-05-08 14:45:00+00:00;0.2533;-0.1597
2021-05-08 15:00:00+00:00;0.2621;-0.3783
2021-05-08 15:15:00+00:00;0.2467;-0.3374
2021-05-08 15:30:00+00:00;0.2621;-0.3246
2021-05-08 15:45:00+00:00;0.2665;-0.4341
2021-05-08 16:00:00+00:00;0.2665;-0.4003
2021-05-08 16:15:00+00:00;0.2841;-0.4615
2021-05-08 16:30:00+00:00;0.2797;-0.542
2021-05-08 16:45:00+00:00;0.2731;-0.6043
2021-05-08 17:00:00+00:00;0.2665;-0.6923
2021-05-08 17:15:00+00:00;0.2577;-0.7632
2021-05-08 17:30:00+00:00;0.2401;-0.8207
2021-05-08 17:45:00+00:00;0.2335;-0.869
2021-05-08 18:00:00+00:00;0.2048;-0.9216
2021-05-08 18:15:00+00:00;0.1938;-0.956
2021-05-08 18:30:00+00:00;0.1476;-0.985
2021-05-08 18:45:00+00:00;0.1344;-0.9914
2021-05-08 19:00:00+00:00;0.0903;-0.9957
2021-05-08 19:15:00+00:00;0.1079;-0.9968
2021-05-08 19:30:00+00:00;0.0639;-0.9946
2021-05-08 19:45:00+00:00;-0.0132;-0.9946
2021-05-08 20:00:00+00:00;0.0022;-0.9979
2021-05-08 20:15:00+00:00;0.0022;-0.9957
2021-05-08 20:30:00+00:00;-0.0463;-0.9984
2021-05-08 20:45:00+00:00;-0.011;-0.9941
2021-05-08 21:00:00+00:00;-0.1035;-0.9952
2021-05-08 21:15:00+00:00;-0.1145;-0.9973
2021-05-08 21:30:00+00:00;-0.1167;-0.9968
2021-05-08 21:45:00+00:00;-0.1101;-0.9968
2021-05-08 22:00:00+00:00;-0.174;-0.9962
2021-05-08 22:15:00+00:00;-0.1652;-0.9941
2021-05-08 22:30:00+00:00;-0.1828;-0.9984
2021-05-08 22:45:00+00:00;-0.163;-0.9973
2021-05-08 23:00:00+00:00;-0.152;-0.9962
2021-05-08 23:15:00+00:00;-0.2137;-0.9962
2021-05-08 23:30:00+00:00;-0.2401;-0.9957
2021-05-08 23:45:00+00:00;-0.2225;-0.9957
2021-05-09 00:00:00+00:00;-0.3238;-0.9968
2021-05-09 00:15:00+00:00;-0.2445;-0.9968
2021-05-09 00:30:00+00:00;-0.2841;-0.9973
2021-05-09 00:45:00+00:00;-0.2357;-0.9973
2021-05-09 01:00:00+00:00;-0.293;-0.9968
2021-05-09 01:15:00+00:00;-0.2775;-0.9957
2021-05-09 01:30:00+00:00;-0.3326;-0.9957
2021-05-09 01:45:00+00:00;-0.3392;-0.9957
2021-05-09 02:00:00+00:00;-0.3811;-0.9962
2021-05-09 02:15:00+00:00;-0.315;-0.9984
2021-05-09 02:30:00+00:00;-0.315;-0.9957
2021-05-09 02:45:00+00:00;-0.337;-0.9968
2021-05-09 03:00:00+00:00;-0.3458;-0.9968
2021-05-09 03:15:00+00:00;-0.337;-0.9957
2021-05-09 03:30:00+00:00;-0.3722;-0.9952
2021-05-09 03:45:00+00:00;-0.3546;-0.9941
2021-05-09 04:00:00+00:00;-0.3414;-0.9828
2021-05-09 04:15:00+00:00;-0.3921;-0.9699
2021-05-09 04:30:00+00:00;-0.3546;-0.913
2021-05-09 04:45:00+00:00;-0.3656;-0.8604
2021-05-09 05:00:00+00:00;-0.3238;-0.7831
2021-05-09 05:15:00+00:00;-0.2797;-0.7133
2021-05-09 05:30:00+00:00;-0.2577;-0.6193
2021-05-09 05:45:00+00:00;-0.2181;-0.5399
2021-05-09 06:00:00+00:00;-0.1828;-0.4583
2021-05-09 06:15:00+00:00;-0.1498;-0.3638
2021-05-09 06:30:00+00:00;-0.1079;-0.2634
2021-05-09 06:45:00+00:00;-0.0551;-0.2827
2021-05-09 07:00:00+00:00;-0.0286;-0.1678
2021-05-09 07:15:00+00:00;0.0088;-0.1957
2021-05-09 07:30:00+00:00;0.0374;0.0341
2021-05-09 07:45:00+00:00;0.0815;-0.1807
2021-05-09 08:00:00+00:00;0.0991;-0.1291
2021-05-09 08:15:00+00:00;0.1322;0.0362
2021-05-09 08:30:00+00:00;0.1696;0.083
2021-05-09 08:45:00+00:00;0.2181;0.2344
2021-05-09 09:00:00+00:00;0.2093;0.3616
2021-05-09 09:15:00+00:00;0.2643;0.222
2021-05-09 09:30:00+00:00;0.2753;0.2311
2021-05-09 09:45:00+00:00;0.3018;0.4405
2021-05-09 10:00:00+00:00;0.3062;0.5001
2021-05-09 10:15:00+00:00;0.348;0.4411
2021-05-09 10:30:00+00:00;0.3855;0.505
2021-05-09 10:45:00+00:00;0.3943;0.5318
2021-05-09 11:00:00+00:00;0.4163;0.5109
2021-05-09 11:15:00+00:00;0.4273;0.5732
2021-05-09 11:30:00+00:00;0.4295;0.4534
2021-05-09 11:45:00+00:00;0.4273;0.4416
2021-05-09 12:00:00+00:00;0.4824;0.578
2021-05-09 12:15:00+00:00;0.467;0.5297
2021-05-09 12:30:00+00:00;0.5;0.425
2021-05-09 12:45:00+00:00;0.4978;0.3283
2021-05-09 13:00:00+00:00;0.4956;0.3219
2021-05-09 13:15:00+00:00;0.5022;0.3283
2021-05-09 13:30:00+00:00;0.5044;0.2193
2021-05-09 13:45:00+00:00;0.522;-0.0448
2021-05-09 14:00:00+00:00;0.5044;0.1646
2021-05-09 14:15:00+00:00;0.5132;0.1517
2021-05-09 14:30:00+00:00;0.5529;-0.157
2021-05-09 14:45:00+00:00;0.5374;-0.4685
2021-05-09 15:00:00+00:00;0.5264;0.0121
2021-05-09 15:15:00+00:00;0.5551;-0.1264
2021-05-09 15:30:00+00:00;0.5617;-0.3095
2021-05-09 15:45:00+00:00;0.5507;-0.4362
2021-05-09 16:00:00+00:00;0.5352;-0.3482
2021-05-09 16:15:00+00:00;0.5419;-0.5952
2021-05-09 16:30:00+00:00;0.4736;-0.6843
2021-05-09 16:45:00+00:00;0.4956;-0.5737
2021-05-09 17:00:00+00:00;0.5264;-0.6596
2021-05-09 17:15:00+00:00;0.4912;-0.753
2021-05-09 17:30:00+00:00;0.4736;-0.8341
2021-05-09 17:45:00+00:00;0.4471;-0.8921
2021-05-09 18:00:00+00:00;0.3943;-0.9302
2021-05-09 18:15:00+00:00;0.3833;-0.9528
2021-05-09 18:30:00+00:00;0.337;-0.9828
2021-05-09 18:45:00+00:00;0.3018;-0.9903
2021-05-09 19:00:00+00:00;0.2797;-0.9957
2021-05-09 19:15:00+00:00;0.2731;-0.9957
2021-05-09 19:30:00+00:00;0.2004;-0.9973
2021-05-09 19:45:00+00:00;0.2423;-0.9984
2021-05-09 20:00:00+00:00;0.2269;-0.9962
2021-05-09 20:15:00+00:00;0.2048;-0.9962
2021-05-09 20:30:00+00:00;0.1872;-0.9979
2021-05-09 20:45:00+00:00;0.1828;-0.9968
2021-05-09 21:00:00+00:00;0.1256;-0.9973
2021-05-09 21:15:00+00:00;0.174;-0.9973
2021-05-09 21:30:00+00:00;0.13;-0.9962
2021-05-09 21:45:00+00:00;0.1278;-0.9962
2021-05-09 22:00:00+00:00;0.0947;-0.9968
2021-05-09 22:15:00+00:00;0.1013;-0.9968
2021-05-09 22:30:00+00:00;0.1167;-0.9957
2021-05-09 22:45:00+00:00;0.0859;-0.9989
2021-05-09 23:00:00+00:00;0.1476;-0.9984
2021-05-09 23:15:00+00:00;0.1388;-0.9973
2021-05-09 23:30:00+00:00;0.1211;-0.9968
2021-05-09 23:45:00+00:00;0.0991;-0.9979
2021-05-10 00:00:00+00:00;0.1123;-0.9984
2021-05-10 00:15:00+00:00;0.1388;-0.9984
2021-05-10 00:30:00+00:00;0.152;-0.9984
2021-05-10 00:45:00+00:00;0.1322;-0.9984
2021-05-10 01:00:00+00:00;0.1916;-0.9984
2021-05-10 01:15:00+00:00;0.1542;-0.9962
2021-05-10 01:30:00+00:00;0.196;-0.9995
2021-05-10 01:45:00+00:00;0.2115;-0.9984
2021-05-10 02:00:00+00:00;0.2137;-0.9979
2021-05-10 02:15:00+00:00;0.2159;-0.9979
2021-05-10 02:30:00+00:00;0.174;-0.9903
2021-05-10 02:45:00+00:00;0.0551;-0.9957
2021-05-10 03:00:00+00:00;0.0947;-0.9968
2021-05-10 03:15:00+00:00;0.0639;-0.9957
2021-05-10 03:30:00+00:00;0.0198;-0.9962
2021-05-10 03:45:00+00:00;0.0507;-0.9919
2021-05-10 04:00:00+00:00;-0.011;-0.9844
2021-05-10 04:15:00+00:00;-0.0088;-0.9726
2021-05-10 04:30:00+00:00;-0.0286;-0.9613
2021-05-10 04:45:00+00:00;0.0132;-0.9366
2021-05-10 05:00:00+00:00;0.1388;-0.9323
2021-05-10 05:15:00+00:00;0.1564;-0.8797
2021-05-10 05:30:00+00:00;0.2093;-0.803
2021-05-10 05:45:00+00:00;0.1762;-0.8341
2021-05-10 06:00:00+00:00;0.0463;-0.7874
2021-05-10 06:15:00+00:00;0.0837;-0.5372
2021-05-10 06:30:00+00:00;0.13;-0.331
2021-05-10 06:45:00+00:00;0.1916;-0.2848
2021-05-10 07:00:00+00:00;0.2004;-0.3417
2021-05-10 07:15:00+00:00;0.2511;-0.2311
2021-05-10 07:30:00+00:00;0.3018;0.0148
2021-05-10 07:45:00+00:00;0.2907;0.0974
2021-05-10 08:00:00+00:00;0.3106;-0.1291
2021-05-10 08:15:00+00:00;0.2885;-0.0518
2021-05-10 08:30:00+00:00;0.3106;0.0615
2021-05-10 08:45:00+00:00;0.304;0.2226
2021-05-10 09:00:00+00:00;0.3414;0.1275
2021-05-10 09:15:00+00:00;0.3436;0.2693
2021-05-10 09:30:00+00:00;0.337;0.1667
2021-05-10 09:45:00+00:00;0.2709;-0.1855
2021-05-10 10:00:00+00:00;0.2004;-0.3047
2021-05-10 10:15:00+00:00;0.1872;-0.3004
2021-05-10 10:30:00+00:00;0.1784;-0.3004
2021-05-10 10:45:00+00:00;0.174;-0.2907
2021-05-10 11:00:00+00:00;0.1784;-0.316
2021-05-10 11:15:00+00:00;0.174;-0.2902
2021-05-10 11:30:00+00:00;0.1388;-0.2644
2021-05-10 11:45:00+00:00;0.1366;-0.2784
2021-05-10 12:00:00+00:00;0.1211;-0.5141
2021-05-10 12:15:00+00:00;0.1211;-0.4432
2021-05-10 12:30:00+00:00;0.1432;-0.5028
2021-05-10 12:45:00+00:00;0.1388;-0.6134
2021-05-10 13:00:00+00:00;0.1432;-0.6489
2021-05-10 13:15:00+00:00;0.1432;-0.6038
2021-05-10 13:30:00+00:00;0.1432;-0.6134
2021-05-10 13:45:00+00:00;0.141;-0.5694
2021-05-10 14:00:00+00:00;0.1564;-0.5791
2021-05-10 14:15:00+00:00;0.1586;-0.6027
2021-05-10 14:30:00+00:00;0.1564;-0.7015
2021-05-10 14:45:00+00:00;0.1564;-0.5823
2021-05-10 15:00:00+00:00;0.1696;-0.4991
2021-05-10 15:15:00+00:00;0.1674;-0.6526
2021-05-10 15:30:00+00:00;0.152;-0.6956
2021-05-10 15:45:00+00:00;0.1498;-0.6204
2021-05-10 16:00:00+00:00;0.152;-0.724
2021-05-10 16:15:00+00:00;0.1233;-0.7842
2021-05-10 16:30:00+00:00;0.1123;-0.8749
2021-05-10 16:45:00+00:00;0.0925;-0.8899
2021-05-10 17:00:00+00:00;0.0903;-0.8475
2021-05-10 17:15:00+00:00;0.0859;-0.825
2021-05-10 17:30:00+00:00;0.0903;-0.9039
2021-05-10 17:45:00+00:00;0.0705;-0.9501
2021-05-10 18:00:00+00:00;0.0595;-0.9549
2021-05-10 18:15:00+00:00;0.0551;-0.9764
2021-05-10 18:30:00+00:00;0.0551;-0.9898
2021-05-10 18:45:00+00:00;0.0419;-0.9941
2021-05-10 19:00:00+00:00;0.0419;-0.9968
2021-05-10 19:15:00+00:00;0.0132;-0.9968
2021-05-10 19:30:00+00:00;0.0154;-0.9968
2021-05-10 19:45:00+00:00;0.0044;-0.9968
2021-05-10 20:00:00+00:00;-0.011;-0.9968
2021-05-10 20:15:00+00:00;-0.0066;-0.9968
2021-05-10 20:30:00+00:00;-0.0022;-0.9968
2021-05-10 20:45:00+00:00;-0.0132;-0.9968
2021-05-10 21:00:00+00:00;-0.0198;-0.9968
2021-05-10 21:15:00+00:00;-0.0352;-0.9968
2021-05-10 21:30:00+00:00;-0.0463;-0.9968
2021-05-10 21:45:00+00:00;-0.0551;-0.9968
2021-05-10 22:00:00+00:00;-0.0859;-0.9968
2021-05-10 22:15:00+00:00;-0.0881;-0.9968
2021-05-10 22:30:00+00:00;-0.0815;-0.9968
2021-05-10 22:45:00+00:00;-0.0991;-0.9957
2021-05-10 23:00:00+00:00;-0.1035;-0.9962
2021-05-10 23:15:00+00:00;-0.1278;-0.9952
2021-05-10 23:30:00+00:00;-0.1784;-0.9968
2021-05-10 23:45:00+00:00;-0.1542;-0.9968
2021-05-11 00:00:00+00:00;-0.1872;-0.9968
2021-05-11 00:15:00+00:00;-0.1696;-0.9968
2021-05-11 00:30:00+00:00;-0.1696;-0.9968
2021-05-11 00:45:00+00:00;-0.1608;-0.9957
2021-05-11 01:00:00+00:00;-0.2181;-0.9952
2021-05-11 01:15:00+00:00;-0.2335;-0.9962
2021-05-11 01:30:00+00:00;-0.2445;-0.9973
2021-05-11 01:45:00+00:00;-0.1828;-0.9973
2021-05-11 02:00:00+00:00;-0.2048;-0.9973
2021-05-11 02:15:00+00:00;-0.163;-0.9984
2021-05-11 02:30:00+00:00;-0.1564;-0.9968
2021-05-11 02:45:00+00:00;-0.1784;-0.9968
2021-05-11 03:00:00+00:00;-0.2181;-0.9957
2021-05-11 03:15:00+00:00;-0.1828;-0.9968
2021-05-11 03:30:00+00:00;-0.1872;-0.9968
2021-05-11 03:45:00+00:00;-0.1894;-0.9957
2021-05-11 04:00:00+00:00;-0.1784;-0.9919
2021-05-11 04:15:00+00:00;-0.1652;-0.978
2021-05-11 04:30:00+00:00;-0.1608;-0.9635
2021-05-11 04:45:00+00:00;-0.1344;-0.9549
2021-05-11 05:00:00+00:00;-0.1211;-0.9259
