time;P_pv_[kW]
2022-07-18 18:15:00+00:00;0.021015
2022-07-18 18:30:00+00:00;0.01347
2022-07-18 18:45:00+00:00;0.0086925
2022-07-18 19:00:00+00:00;0.00382
2022-07-18 19:15:00+00:00;0.005625
2022-07-18 19:30:00+00:00;0.00238
2022-07-18 19:45:00+00:00;0.001515
2022-07-18 20:00:00+00:00;0.003245
2022-07-18 20:15:00+00:00;0.001515
2022-07-18 20:30:00+00:00;0.0004325
2022-07-18 20:45:00+00:00;0.0012975
2022-07-18 21:00:00+00:00;0.00065
2022-07-18 21:15:00+00:00;0.0019475
2022-07-18 21:30:00+00:00;0.0019475
2022-07-18 21:45:00+00:00;0.00111
2022-07-18 22:00:00+00:00;0.001175
2022-07-18 22:15:00+00:00;0.00123
2022-07-18 22:30:00+00:00;0.0015375
2022-07-18 22:45:00+00:00;0.0010625
2022-07-18 23:00:00+00:00;0.0016475
2022-07-18 23:15:00+00:00;0.0011325
2022-07-18 23:30:00+00:00;0.002915
2022-07-18 23:45:00+00:00;0.0012
2022-07-19 00:00:00+00:00;0.001535
2022-07-19 00:15:00+00:00;0.0027625
2022-07-19 00:30:00+00:00;0.00307
2022-07-19 00:45:00+00:00;0.0012275
2022-07-19 01:00:00+00:00;0.0018425
2022-07-19 01:15:00+00:00;0.0018425
2022-07-19 01:30:00+00:00;0.0012275
2022-07-19 01:45:00+00:00;0.0012275
2022-07-19 02:00:00+00:00;0.0027625
2022-07-19 02:15:00+00:00;0.0027625
2022-07-19 02:30:00+00:00;0.0012275
2022-07-19 02:45:00+00:00;0.0018425
2022-07-19 03:00:00+00:00;0.001535
2022-07-19 03:15:00+00:00;0.001535
2022-07-19 03:30:00+00:00;0.003685
2022-07-19 03:45:00+00:00;0.00614
2022-07-19 04:00:00+00:00;0.0002
2022-07-19 04:15:00+00:00;0.000435
2022-07-19 04:30:00+00:00;0.0008825
2022-07-19 04:45:00+00:00;0.0012925
2022-07-19 05:00:00+00:00;0.001935
2022-07-19 05:15:00+00:00;0.0146625
2022-07-19 05:30:00+00:00;0.04836
2022-07-19 05:45:00+00:00;0.083385
2022-07-19 06:00:00+00:00;0.12389
2022-07-19 06:15:00+00:00;0.1615525
2022-07-19 06:30:00+00:00;0.20313
2022-07-19 06:45:00+00:00;0.23984
2022-07-19 07:00:00+00:00;0.2798775
2022-07-19 07:15:00+00:00;0.3124975
2022-07-19 07:30:00+00:00;0.36209
2022-07-19 07:45:00+00:00;0.40746
2022-07-19 08:00:00+00:00;0.459355
2022-07-19 08:15:00+00:00;0.5037275
2022-07-19 08:30:00+00:00;0.543725
2022-07-19 08:45:00+00:00;0.575235
2022-07-19 09:00:00+00:00;0.6091825
2022-07-19 09:15:00+00:00;0.6420825
2022-07-19 09:30:00+00:00;0.6778675
2022-07-19 09:45:00+00:00;0.7033
2022-07-19 10:00:00+00:00;0.7271925
2022-07-19 10:15:00+00:00;0.74182
2022-07-19 10:30:00+00:00;0.7538325
2022-07-19 10:45:00+00:00;0.769385
2022-07-19 11:00:00+00:00;0.7923675
2022-07-19 11:15:00+00:00;0.8086525
2022-07-19 11:30:00+00:00;0.8183325
2022-07-19 11:45:00+00:00;0.8229925
2022-07-19 12:00:00+00:00;0.8251925
2022-07-19 12:15:00+00:00;0.8309425
2022-07-19 12:30:00+00:00;0.8190125
2022-07-19 12:45:00+00:00;0.8013775
2022-07-19 13:00:00+00:00;0.778965
2022-07-19 13:15:00+00:00;0.75563
2022-07-19 13:30:00+00:00;0.7369
2022-07-19 13:45:00+00:00;0.72032
2022-07-19 14:00:00+00:00;0.6877725
2022-07-19 14:15:00+00:00;0.66321
2022-07-19 14:30:00+00:00;0.6239075
2022-07-19 14:45:00+00:00;0.591975
2022-07-19 15:00:00+00:00;0.5481375
2022-07-19 15:15:00+00:00;0.504955
2022-07-19 15:30:00+00:00;0.454575
2022-07-19 15:45:00+00:00;0.414085
2022-07-19 16:00:00+00:00;0.362245
2022-07-19 16:15:00+00:00;0.31789
2022-07-19 16:30:00+00:00;0.26755
2022-07-19 16:45:00+00:00;0.223975
2022-07-19 17:00:00+00:00;0.173355
2022-07-19 17:15:00+00:00;0.13357
2022-07-19 17:30:00+00:00;0.09046
2022-07-19 17:45:00+00:00;0.0551775
2022-07-19 18:00:00+00:00;0.02837
2022-07-19 18:15:00+00:00;0.0169075
2022-07-19 18:30:00+00:00;0.006305
2022-07-19 18:45:00+00:00;0.0047775
2022-07-19 19:00:00+00:00;0.0024825
2022-07-19 19:15:00+00:00;0.0043275
2022-07-19 19:30:00+00:00;0.0028125
2022-07-19 19:45:00+00:00;0.0010825
2022-07-19 20:00:00+00:00;0.00173
2022-07-19 20:15:00+00:00;0.00173
2022-07-19 20:30:00+00:00;0.0012975
2022-07-19 20:45:00+00:00;0.00303
2022-07-19 21:00:00+00:00;0.000865
2022-07-19 21:15:00+00:00;0.0004325
2022-07-19 21:30:00+00:00;0.0019475
2022-07-19 21:45:00+00:00;0.0011125
2022-07-19 22:00:00+00:00;0.00141
2022-07-19 22:15:00+00:00;0.0014775
2022-07-19 22:30:00+00:00;0.001795
2022-07-19 22:45:00+00:00;0.00186
2022-07-19 23:00:00+00:00;0.00055
2022-07-19 23:15:00+00:00;0.0017
2022-07-19 23:30:00+00:00;0.0014575
2022-07-19 23:45:00+00:00;0.0009
2022-07-20 00:00:00+00:00;0.0018425
2022-07-20 00:15:00+00:00;0.0018425
2022-07-20 00:30:00+00:00;0.0018425
2022-07-20 00:45:00+00:00;0.0018425
2022-07-20 01:00:00+00:00;0.00092
2022-07-20 01:15:00+00:00;0.00092
2022-07-20 01:30:00+00:00;0.0012275
2022-07-20 01:45:00+00:00;0.0018425
2022-07-20 02:00:00+00:00;0.0012275
2022-07-20 02:15:00+00:00;0.0012275
2022-07-20 02:30:00+00:00;0.00092
2022-07-20 02:45:00+00:00;0.001535
2022-07-20 03:00:00+00:00;0.001535
2022-07-20 03:15:00+00:00;0.0027625
2022-07-20 03:30:00+00:00;0.00215
2022-07-20 03:45:00+00:00;0.00522
2022-07-20 04:00:00+00:00;0.0002475
2022-07-20 04:15:00+00:00;0.0006
2022-07-20 04:30:00+00:00;0.0012425
2022-07-20 04:45:00+00:00;0.0018375
2022-07-20 05:00:00+00:00;0.0023
2022-07-20 05:15:00+00:00;0.01609
2022-07-20 05:30:00+00:00;0.0499425
2022-07-20 05:45:00+00:00;0.0690675
2022-07-20 06:00:00+00:00;0.0968825
2022-07-20 06:15:00+00:00;0.1262375
2022-07-20 06:30:00+00:00;0.1834575
2022-07-20 06:45:00+00:00;0.1546875
2022-07-20 07:00:00+00:00;0.1264825
2022-07-20 07:15:00+00:00;0.1202975
2022-07-20 07:30:00+00:00;0.1891725
2022-07-20 07:45:00+00:00;0.288845
2022-07-20 08:00:00+00:00;0.2546775
2022-07-20 08:15:00+00:00;0.291265
2022-07-20 08:30:00+00:00;0.326695
2022-07-20 08:45:00+00:00;0.2722625
2022-07-20 09:00:00+00:00;0.5687675
2022-07-20 09:15:00+00:00;0.5994775
2022-07-20 09:30:00+00:00;0.51651
2022-07-20 09:45:00+00:00;0.5786675
2022-07-20 10:00:00+00:00;0.49994
2022-07-20 10:15:00+00:00;0.613275
2022-07-20 10:30:00+00:00;0.72139
2022-07-20 10:45:00+00:00;0.4078875
2022-07-20 11:00:00+00:00;0.7132425
2022-07-20 11:15:00+00:00;0.7621025
2022-07-20 11:30:00+00:00;0.76776
2022-07-20 11:45:00+00:00;0.774225
2022-07-20 12:00:00+00:00;0.7693225
2022-07-20 12:15:00+00:00;0.76781
2022-07-20 12:30:00+00:00;0.765575
2022-07-20 12:45:00+00:00;0.7574725
2022-07-20 13:00:00+00:00;0.74304
2022-07-20 13:15:00+00:00;0.72953
2022-07-20 13:30:00+00:00;0.62268
2022-07-20 13:45:00+00:00;0.7018975
2022-07-20 14:00:00+00:00;0.6567625
2022-07-20 14:15:00+00:00;0.5093825
2022-07-20 14:30:00+00:00;0.21493
2022-07-20 14:45:00+00:00;0.1793125
2022-07-20 15:00:00+00:00;0.143495
2022-07-20 15:15:00+00:00;0.1022425
2022-07-20 15:30:00+00:00;0.0589025
2022-07-20 15:45:00+00:00;0.031185
2022-07-20 16:00:00+00:00;0.0102825
2022-07-20 16:15:00+00:00;0.005095
2022-07-20 16:30:00+00:00;0.009485
2022-07-20 16:45:00+00:00;0.00895
2022-07-20 17:00:00+00:00;0.003805
2022-07-20 17:15:00+00:00;0.00221
2022-07-20 17:30:00+00:00;0.003075
2022-07-20 17:45:00+00:00;0.00442
2022-07-20 18:00:00+00:00;0.004395
2022-07-20 18:15:00+00:00;0.0042025
2022-07-20 18:30:00+00:00;0.0012425
2022-07-20 18:45:00+00:00;0.0006675
2022-07-20 19:00:00+00:00;0.0003825
2022-07-20 19:15:00+00:00;0.0012975
2022-07-20 19:30:00+00:00;0.00065
2022-07-20 19:45:00+00:00;0.00065
2022-07-20 20:00:00+00:00;0.00065
2022-07-20 20:15:00+00:00;0.00065
2022-07-20 20:30:00+00:00;0.00065
2022-07-20 20:45:00+00:00;0.0010825
2022-07-20 21:00:00+00:00;0.0012975
2022-07-20 21:15:00+00:00;0.000865
2022-07-20 21:30:00+00:00;0.00065
2022-07-20 21:45:00+00:00;0.00067
2022-07-20 22:00:00+00:00;0.0007075
2022-07-20 22:15:00+00:00;0.00074
2022-07-20 22:30:00+00:00;0.0010275
2022-07-20 22:45:00+00:00;0.001595
2022-07-20 23:00:00+00:00;0.000825
2022-07-20 23:15:00+00:00;0.00085
2022-07-20 23:30:00+00:00;0.001165
2022-07-20 23:45:00+00:00;0.0011975
2022-07-21 00:00:00+00:00;0.00092
2022-07-21 00:15:00+00:00;0.00215
2022-07-21 00:30:00+00:00;0.001535
2022-07-21 00:45:00+00:00;0.00092
2022-07-21 01:00:00+00:00;0.00092
2022-07-21 01:15:00+00:00;0.00092
2022-07-21 01:30:00+00:00;0.0012275
2022-07-21 01:45:00+00:00;0.0018425
2022-07-21 02:00:00+00:00;0.00092
2022-07-21 02:15:00+00:00;0.00092
2022-07-21 02:30:00+00:00;0.00092
2022-07-21 02:45:00+00:00;0.001535
2022-07-21 03:00:00+00:00;0.001535
2022-07-21 03:15:00+00:00;0.00092
2022-07-21 03:30:00+00:00;0.0012275
2022-07-21 03:45:00+00:00;0.0024575
2022-07-21 04:00:00+00:00;0.000145
2022-07-21 04:15:00+00:00;0.0002825
2022-07-21 04:30:00+00:00;0.0006375
2022-07-21 04:45:00+00:00;0.00096
2022-07-21 05:00:00+00:00;0.00141
2022-07-21 05:15:00+00:00;0.0128525
2022-07-21 05:30:00+00:00;0.031905
2022-07-21 05:45:00+00:00;0.069445
2022-07-21 06:00:00+00:00;0.073135
2022-07-21 06:15:00+00:00;0.0792425
2022-07-21 06:30:00+00:00;0.0913175
2022-07-21 06:45:00+00:00;0.155445
2022-07-21 07:00:00+00:00;0.2959475
2022-07-21 07:15:00+00:00;0.2070175
2022-07-21 07:30:00+00:00;0.214265
2022-07-21 07:45:00+00:00;0.317795
2022-07-21 08:00:00+00:00;0.418345
2022-07-21 08:15:00+00:00;0.409305
2022-07-21 08:30:00+00:00;0.47874
2022-07-21 08:45:00+00:00;0.5602375
2022-07-21 09:00:00+00:00;0.5595325
2022-07-21 09:15:00+00:00;0.5288775
2022-07-21 09:30:00+00:00;0.623315
2022-07-21 09:45:00+00:00;0.6704775
2022-07-21 10:00:00+00:00;0.7441425
2022-07-21 10:15:00+00:00;0.51447
2022-07-21 10:30:00+00:00;0.35798
2022-07-21 10:45:00+00:00;0.7705525
2022-07-21 11:00:00+00:00;0.71544
2022-07-21 11:15:00+00:00;0.7862825
2022-07-21 11:30:00+00:00;0.532935
2022-07-21 11:45:00+00:00;0.70804
2022-07-21 12:00:00+00:00;0.849395
2022-07-21 12:15:00+00:00;0.8391525
2022-07-21 12:30:00+00:00;0.8090275
2022-07-21 12:45:00+00:00;0.771595
2022-07-21 13:00:00+00:00;0.7762
2022-07-21 13:15:00+00:00;0.7620775
2022-07-21 13:30:00+00:00;0.7326
2022-07-21 13:45:00+00:00;0.5938175
2022-07-21 14:00:00+00:00;0.4710025
2022-07-21 14:15:00+00:00;0.5882925
2022-07-21 14:30:00+00:00;0.6266725
2022-07-21 14:45:00+00:00;0.58737
2022-07-21 15:00:00+00:00;0.536285
2022-07-21 15:15:00+00:00;0.497445
2022-07-21 15:30:00+00:00;0.4462525
2022-07-21 15:45:00+00:00;0.40362
2022-07-21 16:00:00+00:00;0.355605
2022-07-21 16:15:00+00:00;0.311945
2022-07-21 16:30:00+00:00;0.25867
2022-07-21 16:45:00+00:00;0.212095
2022-07-21 17:00:00+00:00;0.16848
2022-07-21 17:15:00+00:00;0.13025
2022-07-21 17:30:00+00:00;0.0882775
2022-07-21 17:45:00+00:00;0.053495
2022-07-21 18:00:00+00:00;0.0277025
2022-07-21 18:15:00+00:00;0.0196775
2022-07-21 18:30:00+00:00;0.0112725
2022-07-21 18:45:00+00:00;0.006495
2022-07-21 19:00:00+00:00;0.0029625
2022-07-21 19:15:00+00:00;0.003245
2022-07-21 19:30:00+00:00;0.001515
2022-07-21 19:45:00+00:00;0.0002175
2022-07-21 20:00:00+00:00;0.001515
2022-07-21 20:15:00+00:00;0.001515
2022-07-21 20:30:00+00:00;0.001515
2022-07-21 20:45:00+00:00;0.0019475
2022-07-21 21:00:00+00:00;0.001515
2022-07-21 21:15:00+00:00;0.0010825
2022-07-21 21:30:00+00:00;0.0012975
2022-07-21 21:45:00+00:00;0.0013425
2022-07-21 22:00:00+00:00;0.00236
2022-07-21 22:15:00+00:00;0.001975
2022-07-21 22:30:00+00:00;0.0010275
2022-07-21 22:45:00+00:00;0.0015975
2022-07-21 23:00:00+00:00;0.000825
2022-07-21 23:15:00+00:00;0.0014175
2022-07-21 23:30:00+00:00;0.000875
2022-07-21 23:45:00+00:00;0.0008975
2022-07-22 00:00:00+00:00;0.0018425
2022-07-22 00:15:00+00:00;0.0018425
2022-07-22 00:30:00+00:00;0.0012275
2022-07-22 00:45:00+00:00;0.0018425
2022-07-22 01:00:00+00:00;0.00215
2022-07-22 01:15:00+00:00;0.0027625
2022-07-22 01:30:00+00:00;0.0018425
2022-07-22 01:45:00+00:00;0.0018425
2022-07-22 02:00:00+00:00;0.0018425
2022-07-22 02:15:00+00:00;0.0018425
2022-07-22 02:30:00+00:00;0.00092
2022-07-22 02:45:00+00:00;0.001535
2022-07-22 03:00:00+00:00;0.00215
2022-07-22 03:15:00+00:00;0.00215
2022-07-22 03:30:00+00:00;0.00307
2022-07-22 03:45:00+00:00;0.0055275
2022-07-22 04:00:00+00:00;0.00018
2022-07-22 04:15:00+00:00;0.000355
2022-07-22 04:30:00+00:00;0.00075
2022-07-22 04:45:00+00:00;0.00114
2022-07-22 05:00:00+00:00;0.001725
2022-07-22 05:15:00+00:00;0.012305
2022-07-22 05:30:00+00:00;0.0438625
2022-07-22 05:45:00+00:00;0.076415
2022-07-22 06:00:00+00:00;0.1146025
2022-07-22 06:15:00+00:00;0.14972
2022-07-22 06:30:00+00:00;0.1870675
2022-07-22 06:45:00+00:00;0.2220275
2022-07-22 07:00:00+00:00;0.263425
2022-07-22 07:15:00+00:00;0.2969325
2022-07-22 07:30:00+00:00;0.3434225
2022-07-22 07:45:00+00:00;0.3790575
2022-07-22 08:00:00+00:00;0.4408625
2022-07-22 08:15:00+00:00;0.4833275
2022-07-22 08:30:00+00:00;0.52362
2022-07-22 08:45:00+00:00;0.55387
2022-07-22 09:00:00+00:00;0.58602
2022-07-22 09:15:00+00:00;0.617605
2022-07-22 09:30:00+00:00;0.6525775
2022-07-22 09:45:00+00:00;0.6814825
2022-07-22 10:00:00+00:00;0.7048925
2022-07-22 10:15:00+00:00;0.7259125
2022-07-22 10:30:00+00:00;0.73642
2022-07-22 10:45:00+00:00;0.74902
2022-07-22 11:00:00+00:00;0.7658425
2022-07-22 11:15:00+00:00;0.787085
2022-07-22 11:30:00+00:00;0.7957125
2022-07-22 11:45:00+00:00;0.8001875
2022-07-22 12:00:00+00:00;0.80071
2022-07-22 12:15:00+00:00;0.8002075
2022-07-22 12:30:00+00:00;0.79289
2022-07-22 12:45:00+00:00;0.7805
2022-07-22 13:00:00+00:00;0.7583925
2022-07-22 13:15:00+00:00;0.743655
2022-07-22 13:30:00+00:00;0.7224675
2022-07-22 13:45:00+00:00;0.704045
2022-07-22 14:00:00+00:00;0.67242
2022-07-22 14:15:00+00:00;0.646015
2022-07-22 14:30:00+00:00;0.6162325
2022-07-22 14:45:00+00:00;0.5787725
2022-07-22 15:00:00+00:00;0.5293025
2022-07-22 15:15:00+00:00;0.4935575
2022-07-22 15:30:00+00:00;0.44034
2022-07-22 15:45:00+00:00;0.3949425
2022-07-22 16:00:00+00:00;0.34741
2022-07-22 16:15:00+00:00;0.29215
2022-07-22 16:30:00+00:00;0.1472525
2022-07-22 16:45:00+00:00;0.18803
2022-07-22 17:00:00+00:00;0.159175
2022-07-22 17:15:00+00:00;0.11335
2022-07-22 17:30:00+00:00;0.0657625
2022-07-22 17:45:00+00:00;0.033445
2022-07-22 18:00:00+00:00;0.015475
2022-07-22 18:15:00+00:00;0.0131825
2022-07-22 18:30:00+00:00;0.011655
2022-07-22 18:45:00+00:00;0.00745
2022-07-22 19:00:00+00:00;0.00277
2022-07-22 19:15:00+00:00;0.0019475
2022-07-22 19:30:00+00:00;0.00065
2022-07-22 19:45:00+00:00;0.0010825
2022-07-22 20:00:00+00:00;0.0010825
2022-07-22 20:15:00+00:00;0.0010825
2022-07-22 20:30:00+00:00;0.001515
2022-07-22 20:45:00+00:00;0.0010825
2022-07-22 21:00:00+00:00;0.0010825
2022-07-22 21:15:00+00:00;0.00065
2022-07-22 21:30:00+00:00;0.0010825
2022-07-22 21:45:00+00:00;0.0015675
2022-07-22 22:00:00+00:00;0.0021275
2022-07-22 22:15:00+00:00;0.0037075
2022-07-22 22:30:00+00:00;0.0010275
2022-07-22 22:45:00+00:00;0
2022-07-22 23:00:00+00:00;0.000825
2022-07-22 23:15:00+00:00;0.0014175
2022-07-22 23:30:00+00:00;0.0017475
2022-07-22 23:45:00+00:00;0.002995
2022-07-23 00:00:00+00:00;0.0024575
2022-07-23 00:15:00+00:00;0.0012275
2022-07-23 00:30:00+00:00;0.00092
2022-07-23 00:45:00+00:00;0.00092
2022-07-23 01:00:00+00:00;0.0012275
2022-07-23 01:15:00+00:00;0.0018425
2022-07-23 01:30:00+00:00;0.0012275
2022-07-23 01:45:00+00:00;0.0012275
2022-07-23 02:00:00+00:00;0.00092
2022-07-23 02:15:00+00:00;0.00092
2022-07-23 02:30:00+00:00;0.00215
2022-07-23 02:45:00+00:00;0.00215
2022-07-23 03:00:00+00:00;0.00092
2022-07-23 03:15:00+00:00;0.001535
2022-07-23 03:30:00+00:00;0.0012275
2022-07-23 03:45:00+00:00;0.0018425
2022-07-23 04:00:00+00:00;0.0000775
2022-07-23 04:15:00+00:00;0.000175
2022-07-23 04:30:00+00:00;0.0002575
2022-07-23 04:45:00+00:00;0.0001325
2022-07-23 05:00:00+00:00;0.0000775
2022-07-23 05:15:00+00:00;0.0008725
2022-07-23 05:30:00+00:00;0.0042175
2022-07-23 05:45:00+00:00;0.0038675
2022-07-23 06:00:00+00:00;0.0086675
2022-07-23 06:15:00+00:00;0.007285
2022-07-23 06:30:00+00:00;0.006725
2022-07-23 06:45:00+00:00;0.022055
2022-07-23 07:00:00+00:00;0.067025
2022-07-23 07:15:00+00:00;0.08337
2022-07-23 07:30:00+00:00;0.0339375
2022-07-23 07:45:00+00:00;0.0298375
2022-07-23 08:00:00+00:00;0.0689975
2022-07-23 08:15:00+00:00;0.101245
2022-07-23 08:30:00+00:00;0.085485
2022-07-23 08:45:00+00:00;0.0881625
2022-07-23 09:00:00+00:00;0.1285125
2022-07-23 09:15:00+00:00;0.0933375
2022-07-23 09:30:00+00:00;0.0753175
2022-07-23 09:45:00+00:00;0.06628
2022-07-23 10:00:00+00:00;0.1029925
2022-07-23 10:15:00+00:00;0.1098775
2022-07-23 10:30:00+00:00;0.0965575
2022-07-23 10:45:00+00:00;0.0887525
2022-07-23 11:00:00+00:00;0.17226
2022-07-23 11:15:00+00:00;0.6147275
2022-07-23 11:30:00+00:00;0.69465
2022-07-23 11:45:00+00:00;0.7351975
2022-07-23 12:00:00+00:00;0.7956475
2022-07-23 12:15:00+00:00;0.8253375
2022-07-23 12:30:00+00:00;0.8177225
2022-07-23 12:45:00+00:00;0.758085
2022-07-23 13:00:00+00:00;0.7329075
2022-07-23 13:15:00+00:00;0.60088
2022-07-23 13:30:00+00:00;0.533025
2022-07-23 13:45:00+00:00;0.6582975
2022-07-23 14:00:00+00:00;0.689615
2022-07-23 14:15:00+00:00;0.650315
2022-07-23 14:30:00+00:00;0.56772
2022-07-23 14:45:00+00:00;0.4885025
2022-07-23 15:00:00+00:00;0.47403
2022-07-23 15:15:00+00:00;0.3526075
2022-07-23 15:30:00+00:00;0.42411
2022-07-23 15:45:00+00:00;0.391145
2022-07-23 16:00:00+00:00;0.3515025
2022-07-23 16:15:00+00:00;0.2814575
2022-07-23 16:30:00+00:00;0.2064125
2022-07-23 16:45:00+00:00;0.1402475
2022-07-23 17:00:00+00:00;0.15299
2022-07-23 17:15:00+00:00;0.0834525
2022-07-23 17:30:00+00:00;0.043025
2022-07-23 17:45:00+00:00;0.0241925
2022-07-23 18:00:00+00:00;0.01901
2022-07-23 18:15:00+00:00;0.007165
2022-07-23 18:30:00+00:00;0.00344
2022-07-23 18:45:00+00:00;0.0022925
2022-07-23 19:00:00+00:00;0.0012425
2022-07-23 19:15:00+00:00;0.0010825
2022-07-23 19:30:00+00:00;0.000865
2022-07-23 19:45:00+00:00;0.0012975
2022-07-23 20:00:00+00:00;0.0012975
2022-07-23 20:15:00+00:00;0.0012975
2022-07-23 20:30:00+00:00;0.00065
2022-07-23 20:45:00+00:00;0.001515
2022-07-23 21:00:00+00:00;0.0010825
2022-07-23 21:15:00+00:00;0.0010825
2022-07-23 21:30:00+00:00;0.00173
2022-07-23 21:45:00+00:00;0.0017975
2022-07-23 22:00:00+00:00;0.0016575
2022-07-23 22:15:00+00:00;0.0007425
2022-07-23 22:30:00+00:00;0.0007725
2022-07-23 22:45:00+00:00;0.0013325
2022-07-23 23:00:00+00:00;0.00165
2022-07-23 23:15:00+00:00;0.0011325
2022-07-23 23:30:00+00:00;0.001165
2022-07-23 23:45:00+00:00;0.002395
2022-07-24 00:00:00+00:00;0.000615
2022-07-24 00:15:00+00:00;0.000615
2022-07-24 00:30:00+00:00;0.0018425
2022-07-24 00:45:00+00:00;0.0012275
2022-07-24 01:00:00+00:00;0.0012275
2022-07-24 01:15:00+00:00;0.0018425
2022-07-24 01:30:00+00:00;0.00215
2022-07-24 01:45:00+00:00;0.001535
2022-07-24 02:00:00+00:00;0.0012275
2022-07-24 02:15:00+00:00;0.0012275
2022-07-24 02:30:00+00:00;0.0027625
2022-07-24 02:45:00+00:00;0.001535
2022-07-24 03:00:00+00:00;0.0012275
2022-07-24 03:15:00+00:00;0.0018425
2022-07-24 03:30:00+00:00;0.0033775
2022-07-24 03:45:00+00:00;0.005835
2022-07-24 04:00:00+00:00;0.000165
2022-07-24 04:15:00+00:00;0.00034
2022-07-24 04:30:00+00:00;0.0007075
2022-07-24 04:45:00+00:00;0.001145
2022-07-24 05:00:00+00:00;0.001745
2022-07-24 05:15:00+00:00;0.0113325
2022-07-24 05:30:00+00:00;0.0388125
2022-07-24 05:45:00+00:00;0.0714175
2022-07-24 06:00:00+00:00;0.1097625
2022-07-24 06:15:00+00:00;0.1434575
2022-07-24 06:30:00+00:00;0.178835
2022-07-24 06:45:00+00:00;0.213985
2022-07-24 07:00:00+00:00;0.25673
2022-07-24 07:15:00+00:00;0.28882
2022-07-24 07:30:00+00:00;0.3259875
2022-07-24 07:45:00+00:00;0.36998
2022-07-24 08:00:00+00:00;0.4317325
2022-07-24 08:15:00+00:00;0.4579575
2022-07-24 08:30:00+00:00;0.512765
2022-07-24 08:45:00+00:00;0.542895
2022-07-24 09:00:00+00:00;0.5675375
2022-07-24 09:15:00+00:00;0.61029
2022-07-24 09:30:00+00:00;0.6241525
2022-07-24 09:45:00+00:00;0.6511
2022-07-24 10:00:00+00:00;0.7012425
2022-07-24 10:15:00+00:00;0.6195675
2022-07-24 10:30:00+00:00;0.75339
2022-07-24 10:45:00+00:00;0.7426
2022-07-24 11:00:00+00:00;0.7853525
2022-07-24 11:15:00+00:00;0.8190025
2022-07-24 11:30:00+00:00;0.831275
2022-07-24 11:45:00+00:00;0.811995
2022-07-24 12:00:00+00:00;0.81659
2022-07-24 12:15:00+00:00;0.809675
2022-07-24 12:30:00+00:00;0.792735
2022-07-24 12:45:00+00:00;0.777735
2022-07-24 13:00:00+00:00;0.7547075
2022-07-24 13:15:00+00:00;0.7387425
2022-07-24 13:30:00+00:00;0.71817
2022-07-24 13:45:00+00:00;0.70159
2022-07-24 14:00:00+00:00;0.66935
2022-07-24 14:15:00+00:00;0.646015
2022-07-24 14:30:00+00:00;0.609785
2022-07-24 14:45:00+00:00;0.5778525
2022-07-24 15:00:00+00:00;0.535855
2022-07-24 15:15:00+00:00;0.49756
2022-07-24 15:30:00+00:00;0.442095
2022-07-24 15:45:00+00:00;0.40004
2022-07-24 16:00:00+00:00;0.350305
2022-07-24 16:15:00+00:00;0.30562
2022-07-24 16:30:00+00:00;0.25344
2022-07-24 16:45:00+00:00;0.20988
2022-07-24 17:00:00+00:00;0.1619075
2022-07-24 17:15:00+00:00;0.124095
2022-07-24 17:30:00+00:00;0.0830325
2022-07-24 17:45:00+00:00;0.0493
2022-07-24 18:00:00+00:00;0.0251225
2022-07-24 18:15:00+00:00;0.01748
2022-07-24 18:30:00+00:00;0.00984
2022-07-24 18:45:00+00:00;0.005255
2022-07-24 19:00:00+00:00;0.002005
2022-07-24 19:15:00+00:00;0.0019475
2022-07-24 19:30:00+00:00;0.0012975
2022-07-24 19:45:00+00:00;0.0025975
2022-07-24 20:00:00+00:00;0.00173
2022-07-24 20:15:00+00:00;0.0012975
2022-07-24 20:30:00+00:00;0.00173
2022-07-24 20:45:00+00:00;0.000865
2022-07-24 21:00:00+00:00;0.0010825
2022-07-24 21:15:00+00:00;0.0010825
2022-07-24 21:30:00+00:00;0.001515
2022-07-24 21:45:00+00:00;0.001125
2022-07-24 22:00:00+00:00;0.00166
2022-07-24 22:15:00+00:00;0.001735
2022-07-24 22:30:00+00:00;0.0012875
2022-07-24 22:45:00+00:00;0.0008
2022-07-24 23:00:00+00:00;0.0011
2022-07-24 23:15:00+00:00;0.0017
2022-07-24 23:30:00+00:00;0.0017475
2022-07-24 23:45:00+00:00;0.002395
2022-07-25 00:00:00+00:00;0.0018425
2022-07-25 00:15:00+00:00;0.0012275
2022-07-25 00:30:00+00:00;0.0027625
2022-07-25 00:45:00+00:00;0.00215
2022-07-25 01:00:00+00:00;0.001535
2022-07-25 01:15:00+00:00;0.00092
2022-07-25 01:30:00+00:00;0.0012275
2022-07-25 01:45:00+00:00;0.0012275
2022-07-25 02:00:00+00:00;0.0018425
2022-07-25 02:15:00+00:00;0.0018425
2022-07-25 02:30:00+00:00;0.00215
2022-07-25 02:45:00+00:00;0.001535
2022-07-25 03:00:00+00:00;0.0012275
2022-07-25 03:15:00+00:00;0.0018425
2022-07-25 03:30:00+00:00;0.0024575
2022-07-25 03:45:00+00:00;0.0049125
2022-07-25 04:00:00+00:00;0.000145
2022-07-25 04:15:00+00:00;0.0002825
2022-07-25 04:30:00+00:00;0.0006825
2022-07-25 04:45:00+00:00;0.0010425
2022-07-25 05:00:00+00:00;0.001565
2022-07-25 05:15:00+00:00;0.01028
2022-07-25 05:30:00+00:00;0.0408775
