time;P_infl_load_[kW]
2022-09-23 00:15:00+00:00;19.824
2022-09-23 00:30:00+00:00;19.524
2022-09-23 00:45:00+00:00;20.26
2022-09-23 01:00:00+00:00;20.176
2022-09-23 01:15:00+00:00;20.26
2022-09-23 01:30:00+00:00;20.988
2022-09-23 01:45:00+00:00;19.644
2022-09-23 02:00:00+00:00;24.536
2022-09-23 02:15:00+00:00;24.528
2022-09-23 02:30:00+00:00;20.156
2022-09-23 02:45:00+00:00;20.388
2022-09-23 03:00:00+00:00;22.356
2022-09-23 03:15:00+00:00;20.024
2022-09-23 03:30:00+00:00;20.772
2022-09-23 03:45:00+00:00;20.248
2022-09-23 04:00:00+00:00;23.18
2022-09-23 04:15:00+00:00;24.368
2022-09-23 04:30:00+00:00;27.044
2022-09-23 04:45:00+00:00;33.68
2022-09-23 05:00:00+00:00;33.124
2022-09-23 05:15:00+00:00;33.156
2022-09-23 05:30:00+00:00;31.6
2022-09-23 05:45:00+00:00;37.368
2022-09-23 06:00:00+00:00;37.772
2022-09-23 06:15:00+00:00;44.26
2022-09-23 06:30:00+00:00;42.964
2022-09-23 06:45:00+00:00;39.784
2022-09-23 07:00:00+00:00;41.936
2022-09-23 07:15:00+00:00;36.396
2022-09-23 07:30:00+00:00;34.432
2022-09-23 07:45:00+00:00;35.224
2022-09-23 08:00:00+00:00;34.888
2022-09-23 08:15:00+00:00;31.964
2022-09-23 08:30:00+00:00;35.448
2022-09-23 08:45:00+00:00;36.02
2022-09-23 09:00:00+00:00;38.736
2022-09-23 09:15:00+00:00;38.896
2022-09-23 09:30:00+00:00;29.488
2022-09-23 09:45:00+00:00;32.136
2022-09-23 10:00:00+00:00;35.216
2022-09-23 10:15:00+00:00;36.612
2022-09-23 10:30:00+00:00;35.376
2022-09-23 10:45:00+00:00;32.412
2022-09-23 11:00:00+00:00;33.068
2022-09-23 11:15:00+00:00;33.204
2022-09-23 11:30:00+00:00;26.948
2022-09-23 11:45:00+00:00;30.6
2022-09-23 12:00:00+00:00;29.96
2022-09-23 12:15:00+00:00;35.132
2022-09-23 12:30:00+00:00;33.492
2022-09-23 12:45:00+00:00;29.752
2022-09-23 13:00:00+00:00;34.656
2022-09-23 13:15:00+00:00;33.184
2022-09-23 13:30:00+00:00;29.176
2022-09-23 13:45:00+00:00;30.148
2022-09-23 14:00:00+00:00;33.224
2022-09-23 14:15:00+00:00;31.92
2022-09-23 14:30:00+00:00;30.928
2022-09-23 14:45:00+00:00;31.728
2022-09-23 15:00:00+00:00;31.492
2022-09-23 15:15:00+00:00;34.068
2022-09-23 15:30:00+00:00;39.508
2022-09-23 15:45:00+00:00;45.54
2022-09-23 16:00:00+00:00;39.82
2022-09-23 16:15:00+00:00;29.984
2022-09-23 16:30:00+00:00;31.408
2022-09-23 16:45:00+00:00;34.048
2022-09-23 17:00:00+00:00;30.46
2022-09-23 17:15:00+00:00;38.416
2022-09-23 17:30:00+00:00;38.992
2022-09-23 17:45:00+00:00;37.1
2022-09-23 18:00:00+00:00;44.008
2022-09-23 18:15:00+00:00;50.452
2022-09-23 18:30:00+00:00;44.456
2022-09-23 18:45:00+00:00;44.644
2022-09-23 19:00:00+00:00;43.396
2022-09-23 19:15:00+00:00;41.108
2022-09-23 19:30:00+00:00;42.024
2022-09-23 19:45:00+00:00;45.952
2022-09-23 20:00:00+00:00;39.484
2022-09-23 20:15:00+00:00;38.928
2022-09-23 20:30:00+00:00;36.292
2022-09-23 20:45:00+00:00;33.888
2022-09-23 21:00:00+00:00;34.612
2022-09-23 21:15:00+00:00;36.532
2022-09-23 21:30:00+00:00;33.872
2022-09-23 21:45:00+00:00;33.552
2022-09-23 22:00:00+00:00;38.076
2022-09-23 22:15:00+00:00;29.8
2022-09-23 22:30:00+00:00;28.448
2022-09-23 22:45:00+00:00;26.172
2022-09-23 23:00:00+00:00;28.784
2022-09-23 23:15:00+00:00;27.692
2022-09-23 23:30:00+00:00;28.936
2022-09-23 23:45:00+00:00;27.28
2022-09-24 00:00:00+00:00;30.468
2022-09-24 00:15:00+00:00;27.784
2022-09-24 00:30:00+00:00;28.872
2022-09-24 00:45:00+00:00;27.556
2022-09-24 01:00:00+00:00;28.756
2022-09-24 01:15:00+00:00;23.28
2022-09-24 01:30:00+00:00;20.584
2022-09-24 01:45:00+00:00;20.136
2022-09-24 02:00:00+00:00;22.636
2022-09-24 02:15:00+00:00;19.86
2022-09-24 02:30:00+00:00;20.808
2022-09-24 02:45:00+00:00;20.5
2022-09-24 03:00:00+00:00;22.828
2022-09-24 03:15:00+00:00;20.416
2022-09-24 03:30:00+00:00;24.728
2022-09-24 03:45:00+00:00;20.012
2022-09-24 04:00:00+00:00;22.032
2022-09-24 04:15:00+00:00;19.884
2022-09-24 04:30:00+00:00;20.584
2022-09-24 04:45:00+00:00;24.872
2022-09-24 05:00:00+00:00;26.608
2022-09-24 05:15:00+00:00;28.612
2022-09-24 05:30:00+00:00;26.632
2022-09-24 05:45:00+00:00;29.916
2022-09-24 06:00:00+00:00;33.484
2022-09-24 06:15:00+00:00;35.384
2022-09-24 06:30:00+00:00;32.956
2022-09-24 06:45:00+00:00;34.72
2022-09-24 07:00:00+00:00;32.932
2022-09-24 07:15:00+00:00;39.02
2022-09-24 07:30:00+00:00;42.952
2022-09-24 07:45:00+00:00;41.332
2022-09-24 08:00:00+00:00;32.844
2022-09-24 08:15:00+00:00;39.56
2022-09-24 08:30:00+00:00;38.76
2022-09-24 08:45:00+00:00;33.324
2022-09-24 09:00:00+00:00;39.436
2022-09-24 09:15:00+00:00;40.604
2022-09-24 09:30:00+00:00;41.42
2022-09-24 09:45:00+00:00;40.248
2022-09-24 10:00:00+00:00;39.364
2022-09-24 10:15:00+00:00;44.484
2022-09-24 10:30:00+00:00;37.772
2022-09-24 10:45:00+00:00;38.284
2022-09-24 11:00:00+00:00;38.684
2022-09-24 11:15:00+00:00;47.784
2022-09-24 11:30:00+00:00;52.292
2022-09-24 11:45:00+00:00;53.184
2022-09-24 12:00:00+00:00;59.688
2022-09-24 12:15:00+00:00;47.136
2022-09-24 12:30:00+00:00;39.524
2022-09-24 12:45:00+00:00;39.452
2022-09-24 13:00:00+00:00;38.1
2022-09-24 13:15:00+00:00;33.756
2022-09-24 13:30:00+00:00;35.456
2022-09-24 13:45:00+00:00;39.312
2022-09-24 14:00:00+00:00;44.024
2022-09-24 14:15:00+00:00;42.104
2022-09-24 14:30:00+00:00;37.608
2022-09-24 14:45:00+00:00;32.904
2022-09-24 15:00:00+00:00;35.3
2022-09-24 15:15:00+00:00;32.264
2022-09-24 15:30:00+00:00;34.192
2022-09-24 15:45:00+00:00;36.036
2022-09-24 16:00:00+00:00;41.744
2022-09-24 16:15:00+00:00;51.824
2022-09-24 16:30:00+00:00;55.428
2022-09-24 16:45:00+00:00;58.868
2022-09-24 17:00:00+00:00;62.488
2022-09-24 17:15:00+00:00;55.552
2022-09-24 17:30:00+00:00;47.096
2022-09-24 17:45:00+00:00;43.012
2022-09-24 18:00:00+00:00;44.176
2022-09-24 18:15:00+00:00;41.66
2022-09-24 18:30:00+00:00;40.784
2022-09-24 18:45:00+00:00;38.116
2022-09-24 19:00:00+00:00;36.056
2022-09-24 19:15:00+00:00;39.176
2022-09-24 19:30:00+00:00;36.172
2022-09-24 19:45:00+00:00;35.46
2022-09-24 20:00:00+00:00;31.876
2022-09-24 20:15:00+00:00;37.664
2022-09-24 20:30:00+00:00;34.352
2022-09-24 20:45:00+00:00;33.668
2022-09-24 21:00:00+00:00;33.888
2022-09-24 21:15:00+00:00;31.796
2022-09-24 21:30:00+00:00;33.2
2022-09-24 21:45:00+00:00;28.144
2022-09-24 22:00:00+00:00;28.052
2022-09-24 22:15:00+00:00;27.528
2022-09-24 22:30:00+00:00;28.756
2022-09-24 22:45:00+00:00;32.136
2022-09-24 23:00:00+00:00;30.472
2022-09-24 23:15:00+00:00;28.652
2022-09-24 23:30:00+00:00;25.34
2022-09-24 23:45:00+00:00;24.992
2022-09-25 00:00:00+00:00;26.136
2022-09-25 00:15:00+00:00;27.076
2022-09-25 00:30:00+00:00;26.088
2022-09-25 00:45:00+00:00;27.82
2022-09-25 01:00:00+00:00;32.42
2022-09-25 01:15:00+00:00;30.58
2022-09-25 01:30:00+00:00;29.652
2022-09-25 01:45:00+00:00;29.916
2022-09-25 02:00:00+00:00;31.144
2022-09-25 02:15:00+00:00;25.132
2022-09-25 02:30:00+00:00;19.656
2022-09-25 02:45:00+00:00;19.468
2022-09-25 03:00:00+00:00;22.476
2022-09-25 03:15:00+00:00;20.808
2022-09-25 03:30:00+00:00;19.948
2022-09-25 03:45:00+00:00;19.252
2022-09-25 04:00:00+00:00;21.524
2022-09-25 04:15:00+00:00;27.236
2022-09-25 04:30:00+00:00;21.236
2022-09-25 04:45:00+00:00;20.988
2022-09-25 05:00:00+00:00;22.584
2022-09-25 05:15:00+00:00;26.552
2022-09-25 05:30:00+00:00;28.448
2022-09-25 05:45:00+00:00;25.08
2022-09-25 06:00:00+00:00;29.992
2022-09-25 06:15:00+00:00;34.652
2022-09-25 06:30:00+00:00;34.156
2022-09-25 06:45:00+00:00;30.56
2022-09-25 07:00:00+00:00;40.54
2022-09-25 07:15:00+00:00;35.772
2022-09-25 07:30:00+00:00;36.848
2022-09-25 07:45:00+00:00;36.94
2022-09-25 08:00:00+00:00;33.444
2022-09-25 08:15:00+00:00;32.872
2022-09-25 08:30:00+00:00;34.908
2022-09-25 08:45:00+00:00;39.252
2022-09-25 09:00:00+00:00;34.808
2022-09-25 09:15:00+00:00;45.424
2022-09-25 09:30:00+00:00;50.816
2022-09-25 09:45:00+00:00;44.356
2022-09-25 10:00:00+00:00;39.88
2022-09-25 10:15:00+00:00;43.008
2022-09-25 10:30:00+00:00;41.712
2022-09-25 10:45:00+00:00;44.244
2022-09-25 11:00:00+00:00;44.792
2022-09-25 11:15:00+00:00;36.736
2022-09-25 11:30:00+00:00;37.328
2022-09-25 11:45:00+00:00;37.008
2022-09-25 12:00:00+00:00;34.248
2022-09-25 12:15:00+00:00;37.74
2022-09-25 12:30:00+00:00;43.14
2022-09-25 12:45:00+00:00;35.148
2022-09-25 13:00:00+00:00;40.732
2022-09-25 13:15:00+00:00;38.02
2022-09-25 13:30:00+00:00;43.072
2022-09-25 13:45:00+00:00;50.808
2022-09-25 14:00:00+00:00;45.544
2022-09-25 14:15:00+00:00;40.704
2022-09-25 14:30:00+00:00;45.788
2022-09-25 14:45:00+00:00;41.576
2022-09-25 15:00:00+00:00;44.292
2022-09-25 15:15:00+00:00;43.252
2022-09-25 15:30:00+00:00;43.384
2022-09-25 15:45:00+00:00;52.436
2022-09-25 16:00:00+00:00;64.264
2022-09-25 16:15:00+00:00;57.356
2022-09-25 16:30:00+00:00;52.812
2022-09-25 16:45:00+00:00;52.244
2022-09-25 17:00:00+00:00;57.38
2022-09-25 17:15:00+00:00;65.384
2022-09-25 17:30:00+00:00;63.092
2022-09-25 17:45:00+00:00;59
2022-09-25 18:00:00+00:00;55.024
2022-09-25 18:15:00+00:00;57.792
2022-09-25 18:30:00+00:00;56.284
2022-09-25 18:45:00+00:00;56.252
2022-09-25 19:00:00+00:00;52.996
2022-09-25 19:15:00+00:00;49.636
2022-09-25 19:30:00+00:00;48.612
2022-09-25 19:45:00+00:00;47.844
2022-09-25 20:00:00+00:00;44.168
2022-09-25 20:15:00+00:00;42.132
2022-09-25 20:30:00+00:00;42.796
2022-09-25 20:45:00+00:00;43.448
2022-09-25 21:00:00+00:00;42.264
2022-09-25 21:15:00+00:00;40.184
2022-09-25 21:30:00+00:00;40.864
2022-09-25 21:45:00+00:00;40.792
2022-09-25 22:00:00+00:00;26.844
2022-09-25 22:15:00+00:00;22.752
2022-09-25 22:30:00+00:00;23.524
2022-09-25 22:45:00+00:00;24.296
2022-09-25 23:00:00+00:00;24.524
2022-09-25 23:15:00+00:00;25.236
2022-09-25 23:30:00+00:00;24.004
2022-09-25 23:45:00+00:00;23.512
2022-09-26 00:00:00+00:00;26.208
2022-09-26 00:15:00+00:00;23.988
2022-09-26 00:30:00+00:00;21.196
2022-09-26 00:45:00+00:00;19.608
2022-09-26 01:00:00+00:00;19.508
2022-09-26 01:15:00+00:00;22.024
2022-09-26 01:30:00+00:00;25.816
2022-09-26 01:45:00+00:00;19.92
2022-09-26 02:00:00+00:00;21.648
2022-09-26 02:15:00+00:00;19.732
2022-09-26 02:30:00+00:00;20.44
2022-09-26 02:45:00+00:00;19.292
2022-09-26 03:00:00+00:00;21.224
2022-09-26 03:15:00+00:00;21.992
2022-09-26 03:30:00+00:00;24.36
2022-09-26 03:45:00+00:00;26.136
2022-09-26 04:00:00+00:00;22.576
2022-09-26 04:15:00+00:00;22.796
2022-09-26 04:30:00+00:00;26.236
2022-09-26 04:45:00+00:00;29.348
2022-09-26 05:00:00+00:00;31.288
2022-09-26 05:15:00+00:00;32.348
2022-09-26 05:30:00+00:00;36.944
2022-09-26 05:45:00+00:00;38.012
2022-09-26 06:00:00+00:00;44.32
2022-09-26 06:15:00+00:00;42.324
2022-09-26 06:30:00+00:00;36.028
2022-09-26 06:45:00+00:00;37.156
2022-09-26 07:00:00+00:00;35.976
2022-09-26 07:15:00+00:00;35.704
2022-09-26 07:30:00+00:00;36.364
2022-09-26 07:45:00+00:00;34.892
2022-09-26 08:00:00+00:00;34.036
2022-09-26 08:15:00+00:00;34.312
2022-09-26 08:30:00+00:00;34.304
2022-09-26 08:45:00+00:00;36.14
2022-09-26 09:00:00+00:00;33.56
2022-09-26 09:15:00+00:00;34.464
2022-09-26 09:30:00+00:00;37.544
2022-09-26 09:45:00+00:00;33.076
2022-09-26 10:00:00+00:00;33.632
2022-09-26 10:15:00+00:00;39.24
2022-09-26 10:30:00+00:00;36.82
2022-09-26 10:45:00+00:00;36.216
2022-09-26 11:00:00+00:00;38.928
2022-09-26 11:15:00+00:00;39.56
2022-09-26 11:30:00+00:00;37.52
2022-09-26 11:45:00+00:00;34.04
2022-09-26 12:00:00+00:00;34.004
2022-09-26 12:15:00+00:00;31.164
2022-09-26 12:30:00+00:00;35.336
2022-09-26 12:45:00+00:00;34.732
2022-09-26 13:00:00+00:00;30.24
2022-09-26 13:15:00+00:00;31.496
2022-09-26 13:30:00+00:00;31.68
2022-09-26 13:45:00+00:00;35.912
2022-09-26 14:00:00+00:00;36.308
2022-09-26 14:15:00+00:00;29.772
2022-09-26 14:30:00+00:00;33.348
2022-09-26 14:45:00+00:00;35.948
2022-09-26 15:00:00+00:00;34.312
2022-09-26 15:15:00+00:00;35.612
2022-09-26 15:30:00+00:00;37.812
2022-09-26 15:45:00+00:00;35.228
2022-09-26 16:00:00+00:00;37.428
2022-09-26 16:15:00+00:00;37.848
2022-09-26 16:30:00+00:00;39.792
2022-09-26 16:45:00+00:00;48.008
2022-09-26 17:00:00+00:00;52.544
2022-09-26 17:15:00+00:00;49.044
2022-09-26 17:30:00+00:00;48.068
2022-09-26 17:45:00+00:00;46.104
2022-09-26 18:00:00+00:00;44.464
2022-09-26 18:15:00+00:00;43.116
2022-09-26 18:30:00+00:00;45.412
2022-09-26 18:45:00+00:00;43.688
2022-09-26 19:00:00+00:00;46.664
2022-09-26 19:15:00+00:00;43.608
2022-09-26 19:30:00+00:00;40.06
2022-09-26 19:45:00+00:00;42.684
2022-09-26 20:00:00+00:00;37.288
2022-09-26 20:15:00+00:00;40.872
2022-09-26 20:30:00+00:00;41.52
2022-09-26 20:45:00+00:00;41.928
2022-09-26 21:00:00+00:00;35.1
2022-09-26 21:15:00+00:00;35.316
2022-09-26 21:30:00+00:00;31.836
2022-09-26 21:45:00+00:00;29.22
2022-09-26 22:00:00+00:00;28.172
2022-09-26 22:15:00+00:00;25.692
2022-09-26 22:30:00+00:00;24.12
2022-09-26 22:45:00+00:00;24.044
2022-09-26 23:00:00+00:00;26.14
2022-09-26 23:15:00+00:00;25.376
2022-09-26 23:30:00+00:00;24.544
2022-09-26 23:45:00+00:00;26.56
2022-09-27 00:00:00+00:00;30.412
2022-09-27 00:15:00+00:00;25.172
2022-09-27 00:30:00+00:00;22
2022-09-27 00:45:00+00:00;22.124
2022-09-27 01:00:00+00:00;22.856
2022-09-27 01:15:00+00:00;20.884
2022-09-27 01:30:00+00:00;22.264
2022-09-27 01:45:00+00:00;22.368
2022-09-27 02:00:00+00:00;24.672
2022-09-27 02:15:00+00:00;23.424
2022-09-27 02:30:00+00:00;19.084
2022-09-27 02:45:00+00:00;18.364
2022-09-27 03:00:00+00:00;24.624
2022-09-27 03:15:00+00:00;26.924
2022-09-27 03:30:00+00:00;20.784
2022-09-27 03:45:00+00:00;20.08
2022-09-27 04:00:00+00:00;24.008
2022-09-27 04:15:00+00:00;28.432
2022-09-27 04:30:00+00:00;26.008
2022-09-27 04:45:00+00:00;26.184
2022-09-27 05:00:00+00:00;31.024
2022-09-27 05:15:00+00:00;30.808
2022-09-27 05:30:00+00:00;29.508
2022-09-27 05:45:00+00:00;36.808
2022-09-27 06:00:00+00:00;37.256
2022-09-27 06:15:00+00:00;39.596
2022-09-27 06:30:00+00:00;34.116
2022-09-27 06:45:00+00:00;31.54
2022-09-27 07:00:00+00:00;32.508
2022-09-27 07:15:00+00:00;36.904
2022-09-27 07:30:00+00:00;32.028
2022-09-27 07:45:00+00:00;31.636
2022-09-27 08:00:00+00:00;30.976
2022-09-27 08:15:00+00:00;40.1
2022-09-27 08:30:00+00:00;37.792
2022-09-27 08:45:00+00:00;31.908
2022-09-27 09:00:00+00:00;32.916
2022-09-27 09:15:00+00:00;29.988
2022-09-27 09:30:00+00:00;38.428
2022-09-27 09:45:00+00:00;55.452
2022-09-27 10:00:00+00:00;56.18
2022-09-27 10:15:00+00:00;50.5
2022-09-27 10:30:00+00:00;48.324
2022-09-27 10:45:00+00:00;47.12
2022-09-27 11:00:00+00:00;46.636
2022-09-27 11:15:00+00:00;38.712
2022-09-27 11:30:00+00:00;32.548
2022-09-27 11:45:00+00:00;32.288
2022-09-27 12:00:00+00:00;30.804
2022-09-27 12:15:00+00:00;33.416
2022-09-27 12:30:00+00:00;35.972
2022-09-27 12:45:00+00:00;30.824
2022-09-27 13:00:00+00:00;29.272
2022-09-27 13:15:00+00:00;29.728
2022-09-27 13:30:00+00:00;28.096
2022-09-27 13:45:00+00:00;30.588
2022-09-27 14:00:00+00:00;36.14
2022-09-27 14:15:00+00:00;35.764
2022-09-27 14:30:00+00:00;30.852
2022-09-27 14:45:00+00:00;32.904
2022-09-27 15:00:00+00:00;34.068
2022-09-27 15:15:00+00:00;35.86
2022-09-27 15:30:00+00:00;37.148
2022-09-27 15:45:00+00:00;38.088
2022-09-27 16:00:00+00:00;47.108
2022-09-27 16:15:00+00:00;48.624
2022-09-27 16:30:00+00:00;49.008
2022-09-27 16:45:00+00:00;46.376
2022-09-27 17:00:00+00:00;49.472
2022-09-27 17:15:00+00:00;50.844
2022-09-27 17:30:00+00:00;48.852
2022-09-27 17:45:00+00:00;48.804
2022-09-27 18:00:00+00:00;48.648
2022-09-27 18:15:00+00:00;48.656
2022-09-27 18:30:00+00:00;44.408
2022-09-27 18:45:00+00:00;44.792
2022-09-27 19:00:00+00:00;38.168
2022-09-27 19:15:00+00:00;40.444
2022-09-27 19:30:00+00:00;41.856
2022-09-27 19:45:00+00:00;41.976
2022-09-27 20:00:00+00:00;33.992
2022-09-27 20:15:00+00:00;35.456
2022-09-27 20:30:00+00:00;33.216
2022-09-27 20:45:00+00:00;33.68
2022-09-27 21:00:00+00:00;31.132
2022-09-27 21:15:00+00:00;29.488
2022-09-27 21:30:00+00:00;28.94
2022-09-27 21:45:00+00:00;28.22
2022-09-27 22:00:00+00:00;33.096
2022-09-27 22:15:00+00:00;27.416
2022-09-27 22:30:00+00:00;24.604
2022-09-27 22:45:00+00:00;26.572
2022-09-27 23:00:00+00:00;25.668
2022-09-27 23:15:00+00:00;24.46
2022-09-27 23:30:00+00:00;23.204
2022-09-27 23:45:00+00:00;21.456
2022-09-28 00:00:00+00:00;21.488
2022-09-28 00:15:00+00:00;19.392
2022-09-28 00:30:00+00:00;19.92
2022-09-28 00:45:00+00:00;21.328
2022-09-28 01:00:00+00:00;18.776
2022-09-28 01:15:00+00:00;20.252
2022-09-28 01:30:00+00:00;19.264
2022-09-28 01:45:00+00:00;20.6
2022-09-28 02:00:00+00:00;21.284
2022-09-28 02:15:00+00:00;24.604
2022-09-28 02:30:00+00:00;21.588
2022-09-28 02:45:00+00:00;21.208
2022-09-28 03:00:00+00:00;21.828
2022-09-28 03:15:00+00:00;21.892
2022-09-28 03:30:00+00:00;21.928
2022-09-28 03:45:00+00:00;23.352
2022-09-28 04:00:00+00:00;23.84
2022-09-28 04:15:00+00:00;23.548
2022-09-28 04:30:00+00:00;27.268
2022-09-28 04:45:00+00:00;26.856
2022-09-28 05:00:00+00:00;28.528
2022-09-28 05:15:00+00:00;33.684
2022-09-28 05:30:00+00:00;38.392
2022-09-28 05:45:00+00:00;38.724
2022-09-28 06:00:00+00:00;36.884
2022-09-28 06:15:00+00:00;36.896
2022-09-28 06:30:00+00:00;31.724
2022-09-28 06:45:00+00:00;35.824
2022-09-28 07:00:00+00:00;41.124
2022-09-28 07:15:00+00:00;37.596
2022-09-28 07:30:00+00:00;37.748
2022-09-28 07:45:00+00:00;35.924
2022-09-28 08:00:00+00:00;36.396
2022-09-28 08:15:00+00:00;34.776
2022-09-28 08:30:00+00:00;32.772
2022-09-28 08:45:00+00:00;34.992
2022-09-28 09:00:00+00:00;37.596
2022-09-28 09:15:00+00:00;32.464
2022-09-28 09:30:00+00:00;35.168
2022-09-28 09:45:00+00:00;40.488
2022-09-28 10:00:00+00:00;38.764
2022-09-28 10:15:00+00:00;45.068
2022-09-28 10:30:00+00:00;44.636
2022-09-28 10:45:00+00:00;41.876
2022-09-28 11:00:00+00:00;39.62
2022-09-28 11:15:00+00:00;45.88
2022-09-28 11:30:00+00:00;42.94
2022-09-28 11:45:00+00:00;43.08
2022-09-28 12:00:00+00:00;38.592
2022-09-28 12:15:00+00:00;43.536
2022-09-28 12:30:00+00:00;38.024
2022-09-28 12:45:00+00:00;39.212
2022-09-28 13:00:00+00:00;39.26
2022-09-28 13:15:00+00:00;32.052
2022-09-28 13:30:00+00:00;29.884
2022-09-28 13:45:00+00:00;38.424
2022-09-28 14:00:00+00:00;36.12
2022-09-28 14:15:00+00:00;35.864
2022-09-28 14:30:00+00:00;36.704
2022-09-28 14:45:00+00:00;44.664
2022-09-28 15:00:00+00:00;42.136
2022-09-28 15:15:00+00:00;39.696
2022-09-28 15:30:00+00:00;41.3
2022-09-28 15:45:00+00:00;41.448
2022-09-28 16:00:00+00:00;45.04
2022-09-28 16:15:00+00:00;54.012
2022-09-28 16:30:00+00:00;50.892
2022-09-28 16:45:00+00:00;44.812
2022-09-28 17:00:00+00:00;44.788
2022-09-28 17:15:00+00:00;51.656
2022-09-28 17:30:00+00:00;49.904
2022-09-28 17:45:00+00:00;46.528
2022-09-28 18:00:00+00:00;46.808
2022-09-28 18:15:00+00:00;49.332
2022-09-28 18:30:00+00:00;51.164
2022-09-28 18:45:00+00:00;39.64
2022-09-28 19:00:00+00:00;44.72
2022-09-28 19:15:00+00:00;36.784
2022-09-28 19:30:00+00:00;38.78
2022-09-28 19:45:00+00:00;41.9
2022-09-28 20:00:00+00:00;44.296
2022-09-28 20:15:00+00:00;41.556
2022-09-28 20:30:00+00:00;40.584
2022-09-28 20:45:00+00:00;41.904
2022-09-28 21:00:00+00:00;34.892
2022-09-28 21:15:00+00:00;33.56
2022-09-28 21:30:00+00:00;33.48
2022-09-28 21:45:00+00:00;30.068
2022-09-28 22:00:00+00:00;26.576
2022-09-28 22:15:00+00:00;24.844
2022-09-28 22:30:00+00:00;24.108
2022-09-28 22:45:00+00:00;24.992
2022-09-28 23:00:00+00:00;33.424
2022-09-28 23:15:00+00:00;33.88
2022-09-28 23:30:00+00:00;27.436
2022-09-28 23:45:00+00:00;27.64
2022-09-29 00:00:00+00:00;31.024
2022-09-29 00:15:00+00:00;34.9
2022-09-29 00:30:00+00:00;32.968
2022-09-29 00:45:00+00:00;31.844
2022-09-29 01:00:00+00:00;33.948
2022-09-29 01:15:00+00:00;30.988
2022-09-29 01:30:00+00:00;32.376
2022-09-29 01:45:00+00:00;32.108
2022-09-29 02:00:00+00:00;36.236
2022-09-29 02:15:00+00:00;37.904
2022-09-29 02:30:00+00:00;34.128
2022-09-29 02:45:00+00:00;28.996
2022-09-29 03:00:00+00:00;25.96
2022-09-29 03:15:00+00:00;22.88
2022-09-29 03:30:00+00:00;22.136
2022-09-29 03:45:00+00:00;20.936
2022-09-29 04:00:00+00:00;25.584
2022-09-29 04:15:00+00:00;25.612
2022-09-29 04:30:00+00:00;26.9
2022-09-29 04:45:00+00:00;29.416
2022-09-29 05:00:00+00:00;34.192
2022-09-29 05:15:00+00:00;36.284
2022-09-29 05:30:00+00:00;37.872
2022-09-29 05:45:00+00:00;38.58
2022-09-29 06:00:00+00:00;39.92
2022-09-29 06:15:00+00:00;43.384
2022-09-29 06:30:00+00:00;42.784
2022-09-29 06:45:00+00:00;37.928
2022-09-29 07:00:00+00:00;36.648
2022-09-29 07:15:00+00:00;33.732
2022-09-29 07:30:00+00:00;35.664
2022-09-29 07:45:00+00:00;33.508
2022-09-29 08:00:00+00:00;30.38
2022-09-29 08:15:00+00:00;31.144
2022-09-29 08:30:00+00:00;33.584
2022-09-29 08:45:00+00:00;33.684
2022-09-29 09:00:00+00:00;37.916
2022-09-29 09:15:00+00:00;41.132
2022-09-29 09:30:00+00:00;41.844
2022-09-29 09:45:00+00:00;39.728
2022-09-29 10:00:00+00:00;38.504
2022-09-29 10:15:00+00:00;35.728
2022-09-29 10:30:00+00:00;39.596
2022-09-29 10:45:00+00:00;39.132
2022-09-29 11:00:00+00:00;39.776
2022-09-29 11:15:00+00:00;34.84
2022-09-29 11:30:00+00:00;34.912
2022-09-29 11:45:00+00:00;34.124
2022-09-29 12:00:00+00:00;35.352
2022-09-29 12:15:00+00:00;31.836
2022-09-29 12:30:00+00:00;31.244
2022-09-29 12:45:00+00:00;35.648
2022-09-29 13:00:00+00:00;32.772
2022-09-29 13:15:00+00:00;32.744
2022-09-29 13:30:00+00:00;32.512
2022-09-29 13:45:00+00:00;36.884
2022-09-29 14:00:00+00:00;34.876
2022-09-29 14:15:00+00:00;36.444
2022-09-29 14:30:00+00:00;34.224
2022-09-29 14:45:00+00:00;31.648
2022-09-29 15:00:00+00:00;34.088
2022-09-29 15:15:00+00:00;35.692
2022-09-29 15:30:00+00:00;37.812
2022-09-29 15:45:00+00:00;36.396
2022-09-29 16:00:00+00:00;38.04
2022-09-29 16:15:00+00:00;39.816
2022-09-29 16:30:00+00:00;45.912
2022-09-29 16:45:00+00:00;46.264
2022-09-29 17:00:00+00:00;53.272
2022-09-29 17:15:00+00:00;46.764
2022-09-29 17:30:00+00:00;42.588
2022-09-29 17:45:00+00:00;44.668
2022-09-29 18:00:00+00:00;41.06
2022-09-29 18:15:00+00:00;42.884
2022-09-29 18:30:00+00:00;44.148
2022-09-29 18:45:00+00:00;39.952
2022-09-29 19:00:00+00:00;42.192
2022-09-29 19:15:00+00:00;38.644
2022-09-29 19:30:00+00:00;37.872
2022-09-29 19:45:00+00:00;43.332
2022-09-29 20:00:00+00:00;42.456
2022-09-29 20:15:00+00:00;40.46
2022-09-29 20:30:00+00:00;42.792
2022-09-29 20:45:00+00:00;45.208
2022-09-29 21:00:00+00:00;39.296
2022-09-29 21:15:00+00:00;36.184
2022-09-29 21:30:00+00:00;35.992
2022-09-29 21:45:00+00:00;38.256
2022-09-29 22:00:00+00:00;34.868
2022-09-29 22:15:00+00:00;30.428
2022-09-29 22:30:00+00:00;27.552
