time;t_2m_C;global_rad_W_per_m2
2022-11-01 16:15:00+00:00;14.05;4.3333
2022-11-01 16:30:00+00:00;13.8;2
2022-11-01 16:45:00+00:00;13.4;2
2022-11-01 17:00:00+00:00;12.6;3
2022-11-01 17:15:00+00:00;11.8;2.3333
2022-11-01 17:30:00+00:00;12.2;1
2022-11-01 17:45:00+00:00;12.85;1.6667
2022-11-01 18:00:00+00:00;11.8;2.3333
2022-11-01 18:15:00+00:00;11.4;2.3333
2022-11-01 18:30:00+00:00;13;1.6667
2022-11-01 18:45:00+00:00;10.9;3
2022-11-01 19:00:00+00:00;10.9;2
2022-11-01 19:15:00+00:00;10.3;2
2022-11-01 19:30:00+00:00;10.6;2
2022-11-01 19:45:00+00:00;10.15;2
2022-11-01 20:00:00+00:00;10.4;1.6667
2022-11-01 20:15:00+00:00;10.9;1.6667
2022-11-01 20:30:00+00:00;11.1;2
2022-11-01 20:45:00+00:00;10.8;2
2022-11-01 21:00:00+00:00;10.6;2
2022-11-01 21:15:00+00:00;10.85;2
2022-11-01 21:30:00+00:00;10.5;2.6667
2022-11-01 21:45:00+00:00;8.75;2.6667
2022-11-01 22:00:00+00:00;9.9;1.3333
2022-11-01 22:15:00+00:00;9.5;2
2022-11-01 22:30:00+00:00;9.4;2
2022-11-01 22:45:00+00:00;9.15;2.6667
2022-11-01 23:00:00+00:00;7;3.3333
2022-11-01 23:15:00+00:00;7.75;1.3333
2022-11-01 23:30:00+00:00;7.8;2
2022-11-01 23:45:00+00:00;8.1;2
2022-11-02 00:00:00+00:00;7.7;2
2022-11-02 00:15:00+00:00;7.2;2.6667
2022-11-02 00:30:00+00:00;7.8;2
2022-11-02 00:45:00+00:00;7.7;1.3333
2022-11-02 01:00:00+00:00;8;1
2022-11-02 01:15:00+00:00;9.15;1
2022-11-02 01:30:00+00:00;9.4;1.3333
2022-11-02 01:45:00+00:00;9.8;2
2022-11-02 02:00:00+00:00;9.8;2
2022-11-02 02:15:00+00:00;9.8;2
2022-11-02 02:30:00+00:00;9.8;1.6667
2022-11-02 02:45:00+00:00;10.05;1.6667
2022-11-02 03:00:00+00:00;10.2;2
2022-11-02 03:15:00+00:00;10.4;2
2022-11-02 03:30:00+00:00;10.6;1.6667
2022-11-02 03:45:00+00:00;10.8;1.6667
2022-11-02 04:00:00+00:00;10.9;2
2022-11-02 04:15:00+00:00;10.8;2
2022-11-02 04:30:00+00:00;11;2
2022-11-02 04:45:00+00:00;10.8;2
2022-11-02 05:00:00+00:00;10.6;2
2022-11-02 05:15:00+00:00;10.6;2
2022-11-02 05:30:00+00:00;10.7;2
2022-11-02 05:45:00+00:00;10.6;2
2022-11-02 06:00:00+00:00;10.7;3
2022-11-02 06:15:00+00:00;11.05;5
2022-11-02 06:30:00+00:00;10.7;14.3333
2022-11-02 06:45:00+00:00;11;16.3333
2022-11-02 07:00:00+00:00;11;20.3333
2022-11-02 07:15:00+00:00;11.25;25.6667
2022-11-02 07:30:00+00:00;11.7;48.3333
2022-11-02 07:45:00+00:00;11.75;75
2022-11-02 08:00:00+00:00;12.3;69
2022-11-02 08:15:00+00:00;12.8;93
2022-11-02 08:30:00+00:00;12.8;108.3333
2022-11-02 08:45:00+00:00;13.05;91.6667
2022-11-02 09:00:00+00:00;13;124
2022-11-02 09:15:00+00:00;13.35;184
2022-11-02 09:30:00+00:00;13.6;161
2022-11-02 09:45:00+00:00;13.4;117
2022-11-02 10:00:00+00:00;13.2;119.3333
2022-11-02 10:15:00+00:00;13.2;170.6667
2022-11-02 10:30:00+00:00;13.5;202
2022-11-02 10:45:00+00:00;13.5;194
2022-11-02 11:00:00+00:00;13.5;236
2022-11-02 11:15:00+00:00;13.65;298
2022-11-02 11:30:00+00:00;14;281
2022-11-02 11:45:00+00:00;13.95;240.3333
2022-11-02 12:00:00+00:00;14.1;266.3333
2022-11-02 12:15:00+00:00;14.05;249.6667
2022-11-02 12:30:00+00:00;14.3;289.6667
2022-11-02 12:45:00+00:00;14.45;237
2022-11-02 13:00:00+00:00;14.1;245.3333
2022-11-02 13:15:00+00:00;14.55;293.3333
2022-11-02 13:30:00+00:00;14.4;284.3333
2022-11-02 13:45:00+00:00;14.35;262.3333
2022-11-02 14:00:00+00:00;14.6;226.6667
2022-11-02 14:15:00+00:00;14.6;190
2022-11-02 14:30:00+00:00;14.6;171.6667
2022-11-02 14:45:00+00:00;14.55;131.6667
2022-11-02 15:00:00+00:00;14.6;83.6667
2022-11-02 15:15:00+00:00;14.25;51.6667
2022-11-02 15:30:00+00:00;13.7;30.6667
2022-11-02 15:45:00+00:00;13.65;17.3333
2022-11-02 16:00:00+00:00;13.1;7
2022-11-02 16:15:00+00:00;12.3;3.6667
2022-11-02 16:30:00+00:00;10;3.6667
2022-11-02 16:45:00+00:00;10.5;3
2022-11-02 17:00:00+00:00;8.6;2.3333
2022-11-02 17:15:00+00:00;9.8;2.3333
2022-11-02 17:30:00+00:00;9.2;2.3333
2022-11-02 17:45:00+00:00;7.95;2.3333
2022-11-02 18:00:00+00:00;8.5;2.6667
2022-11-02 18:15:00+00:00;8.35;2
2022-11-02 18:30:00+00:00;9.1;1.6667
2022-11-02 18:45:00+00:00;7.95;2.3333
2022-11-02 19:00:00+00:00;8;2
2022-11-02 19:15:00+00:00;7.85;2
2022-11-02 19:30:00+00:00;8.8;2.6667
2022-11-02 19:45:00+00:00;7.05;2.6667
2022-11-02 20:00:00+00:00;7;2.6667
2022-11-02 20:15:00+00:00;5.65;2.6667
2022-11-02 20:30:00+00:00;5.6;2
2022-11-02 20:45:00+00:00;6.25;2
2022-11-02 21:00:00+00:00;5.9;2.6667
2022-11-02 21:15:00+00:00;6.25;2
2022-11-02 21:30:00+00:00;5.8;2.6667
2022-11-02 21:45:00+00:00;5.4;2
2022-11-02 22:00:00+00:00;6.3;2.3333
2022-11-02 22:15:00+00:00;5.5;2.3333
2022-11-02 22:30:00+00:00;5.9;2.3333
2022-11-02 22:45:00+00:00;5.25;3
2022-11-02 23:00:00+00:00;5.2;2.3333
2022-11-02 23:15:00+00:00;4.7;2.3333
2022-11-02 23:30:00+00:00;4.3;2.6667
2022-11-02 23:45:00+00:00;5;2
2022-11-03 00:00:00+00:00;4.3;2
2022-11-03 00:15:00+00:00;4.75;2
2022-11-03 00:30:00+00:00;4.6;2.6667
2022-11-03 00:45:00+00:00;4.1;2
2022-11-03 01:00:00+00:00;4.1;3
2022-11-03 01:15:00+00:00;3.5;2.3333
2022-11-03 01:30:00+00:00;4;2
2022-11-03 01:45:00+00:00;4.2;2
2022-11-03 02:00:00+00:00;4.6;2.3333
2022-11-03 02:15:00+00:00;4.5;2.3333
2022-11-03 02:30:00+00:00;4.2;2
2022-11-03 02:45:00+00:00;4.15;2
2022-11-03 03:00:00+00:00;4.7;2
2022-11-03 03:15:00+00:00;4.7;2
2022-11-03 03:30:00+00:00;4.8;2
2022-11-03 03:45:00+00:00;5.1;2
2022-11-03 04:00:00+00:00;5.2;2
2022-11-03 04:15:00+00:00;5.25;2
2022-11-03 04:30:00+00:00;5.3;2
2022-11-03 04:45:00+00:00;5.4;2
2022-11-03 05:00:00+00:00;5.5;2
2022-11-03 05:15:00+00:00;5.6;2
2022-11-03 05:30:00+00:00;5.6;2
2022-11-03 05:45:00+00:00;5.7;2
2022-11-03 06:00:00+00:00;5.9;4.3333
2022-11-03 06:15:00+00:00;5.95;6.3333
2022-11-03 06:30:00+00:00;5.9;15.3333
2022-11-03 06:45:00+00:00;6.05;23.3333
2022-11-03 07:00:00+00:00;5.9;35
2022-11-03 07:15:00+00:00;6.15;41.6667
2022-11-03 07:30:00+00:00;6.3;59
2022-11-03 07:45:00+00:00;6.4;63
2022-11-03 08:00:00+00:00;6.4;59.6667
2022-11-03 08:15:00+00:00;6.55;76.3333
2022-11-03 08:30:00+00:00;6.5;89
2022-11-03 08:45:00+00:00;6.45;101.6667
2022-11-03 09:00:00+00:00;6.8;102.3333
2022-11-03 09:15:00+00:00;6.85;122.3333
2022-11-03 09:30:00+00:00;7.3;156.3333
2022-11-03 09:45:00+00:00;7.3;170.3333
2022-11-03 10:00:00+00:00;7.9;192.3333
2022-11-03 10:15:00+00:00;8.1;217.6667
2022-11-03 10:30:00+00:00;8.4;255.3333
2022-11-03 10:45:00+00:00;8.85;198.6667
2022-11-03 11:00:00+00:00;9;213.6667
2022-11-03 11:15:00+00:00;9.4;227.6667
2022-11-03 11:30:00+00:00;9.5;220
2022-11-03 11:45:00+00:00;9.5;196
2022-11-03 12:00:00+00:00;9.4;209.3333
2022-11-03 12:15:00+00:00;9.75;166
2022-11-03 12:30:00+00:00;10;137.3333
2022-11-03 12:45:00+00:00;10.4;119.3333
2022-11-03 13:00:00+00:00;10.3;107
2022-11-03 13:15:00+00:00;10.65;102.3333
2022-11-03 13:30:00+00:00;10.8;83.3333
2022-11-03 13:45:00+00:00;10.55;68.6667
2022-11-03 14:00:00+00:00;10.7;59
2022-11-03 14:15:00+00:00;10.7;37
2022-11-03 14:30:00+00:00;10.4;30
2022-11-03 14:45:00+00:00;10.3;25.3333
2022-11-03 15:00:00+00:00;9.9;18.6667
2022-11-03 15:15:00+00:00;9.95;10.6667
2022-11-03 15:30:00+00:00;10;7
2022-11-03 15:45:00+00:00;9.7;4.3333
2022-11-03 16:00:00+00:00;9.8;2
2022-11-03 16:15:00+00:00;9.85;2
2022-11-03 16:30:00+00:00;9.5;2
2022-11-03 16:45:00+00:00;9.45;2
2022-11-03 17:00:00+00:00;9.2;2
2022-11-03 17:15:00+00:00;9.3;2
2022-11-03 17:30:00+00:00;9.3;2
2022-11-03 17:45:00+00:00;9.4;2
2022-11-03 18:00:00+00:00;9.2;2
2022-11-03 18:15:00+00:00;9.4;2
2022-11-03 18:30:00+00:00;9.4;2
2022-11-03 18:45:00+00:00;9.35;2
2022-11-03 19:00:00+00:00;9.2;2
2022-11-03 19:15:00+00:00;9.2;2
2022-11-03 19:30:00+00:00;9.3;2
2022-11-03 19:45:00+00:00;9.45;2
2022-11-03 20:00:00+00:00;9.9;2
2022-11-03 20:15:00+00:00;10;2
2022-11-03 20:30:00+00:00;9.6;2
2022-11-03 20:45:00+00:00;9.85;1.3333
2022-11-03 21:00:00+00:00;10.9;1.3333
2022-11-03 21:15:00+00:00;10.8;2
2022-11-03 21:30:00+00:00;10.6;2
2022-11-03 21:45:00+00:00;10.5;1.3333
2022-11-03 22:00:00+00:00;10.9;2
2022-11-03 22:15:00+00:00;10.6;2
2022-11-03 22:30:00+00:00;10.3;1.3333
2022-11-03 22:45:00+00:00;10.3;2
2022-11-03 23:00:00+00:00;10.3;2
2022-11-03 23:15:00+00:00;10.3;2
2022-11-03 23:30:00+00:00;9.9;1.6667
2022-11-03 23:45:00+00:00;10;1.6667
2022-11-04 00:00:00+00:00;10;2
2022-11-04 00:15:00+00:00;9.4;2
2022-11-04 00:30:00+00:00;9.6;2
2022-11-04 00:45:00+00:00;9.35;2
2022-11-04 01:00:00+00:00;9.3;2
2022-11-04 01:15:00+00:00;9.2;2
2022-11-04 01:30:00+00:00;9.4;2
2022-11-04 01:45:00+00:00;9.4;2.6667
2022-11-04 02:00:00+00:00;9.2;2
2022-11-04 02:15:00+00:00;9;2
2022-11-04 02:30:00+00:00;8.9;2
2022-11-04 02:45:00+00:00;8.8;2
2022-11-04 03:00:00+00:00;8.8;2
2022-11-04 03:15:00+00:00;8.75;2
2022-11-04 03:30:00+00:00;8.5;2
2022-11-04 03:45:00+00:00;8.45;2
2022-11-04 04:00:00+00:00;8.6;2
2022-11-04 04:15:00+00:00;8.5;2
2022-11-04 04:30:00+00:00;8.6;2
2022-11-04 04:45:00+00:00;8.45;2
2022-11-04 05:00:00+00:00;8;2
2022-11-04 05:15:00+00:00;7.85;2
2022-11-04 05:30:00+00:00;7.5;2
2022-11-04 05:45:00+00:00;7.3;2.6667
2022-11-04 06:00:00+00:00;7.1;3
2022-11-04 06:15:00+00:00;7.05;4.3333
2022-11-04 06:30:00+00:00;6.9;10
2022-11-04 06:45:00+00:00;7.6;18
2022-11-04 07:00:00+00:00;6.7;32.6667
2022-11-04 07:15:00+00:00;7.85;50
2022-11-04 07:30:00+00:00;7.9;75.6667
2022-11-04 07:45:00+00:00;7.85;93.6667
2022-11-04 08:00:00+00:00;8.3;123.6667
2022-11-04 08:15:00+00:00;8.75;137
2022-11-04 08:30:00+00:00;9.1;136
2022-11-04 08:45:00+00:00;9.45;148.6667
2022-11-04 09:00:00+00:00;9.7;146.3333
2022-11-04 09:15:00+00:00;9.95;144.3333
2022-11-04 09:30:00+00:00;10;171
2022-11-04 09:45:00+00:00;10.3;213.6667
2022-11-04 10:00:00+00:00;10.4;240
2022-11-04 10:15:00+00:00;10.65;216
2022-11-04 10:30:00+00:00;10.6;222
2022-11-04 10:45:00+00:00;10.45;266.6667
2022-11-04 11:00:00+00:00;11;246
2022-11-04 11:15:00+00:00;10.75;219.3333
2022-11-04 11:30:00+00:00;10.9;243.3333
2022-11-04 11:45:00+00:00;10.85;176.6667
2022-11-04 12:00:00+00:00;10.7;258.3333
2022-11-04 12:15:00+00:00;10.85;301
2022-11-04 12:30:00+00:00;11;268
2022-11-04 12:45:00+00:00;11.25;187.3333
2022-11-04 13:00:00+00:00;11.3;157.6667
2022-11-04 13:15:00+00:00;11.3;139.6667
2022-11-04 13:30:00+00:00;11.1;109
2022-11-04 13:45:00+00:00;11.05;97.6667
2022-11-04 14:00:00+00:00;11;133
2022-11-04 14:15:00+00:00;11.2;170.3333
2022-11-04 14:30:00+00:00;11.1;128.6667
2022-11-04 14:45:00+00:00;11;71.3333
2022-11-04 15:00:00+00:00;10.7;43.3333
2022-11-04 15:15:00+00:00;10.35;24
2022-11-04 15:30:00+00:00;9.4;9.3333
2022-11-04 15:45:00+00:00;8.85;7.3333
2022-11-04 16:00:00+00:00;8.1;3.3333
2022-11-04 16:15:00+00:00;8.2;2
2022-11-04 16:30:00+00:00;8.1;2
2022-11-04 16:45:00+00:00;8.1;2
2022-11-04 17:00:00+00:00;8.1;2
2022-11-04 17:15:00+00:00;7.9;2
2022-11-04 17:30:00+00:00;8.1;1.3333
2022-11-04 17:45:00+00:00;8.3;2
2022-11-04 18:00:00+00:00;8.4;2
2022-11-04 18:15:00+00:00;8.4;2.6667
2022-11-04 18:30:00+00:00;8.1;2
2022-11-04 18:45:00+00:00;7.9;2
2022-11-04 19:00:00+00:00;7.8;2
2022-11-04 19:15:00+00:00;7.65;2
2022-11-04 19:30:00+00:00;7.7;2
2022-11-04 19:45:00+00:00;7.65;2
2022-11-04 20:00:00+00:00;7.6;2
2022-11-04 20:15:00+00:00;7.6;2
2022-11-04 20:30:00+00:00;7.4;2
2022-11-04 20:45:00+00:00;7.35;2
2022-11-04 21:00:00+00:00;7.4;2
2022-11-04 21:15:00+00:00;7.3;2
2022-11-04 21:30:00+00:00;7.4;2
2022-11-04 21:45:00+00:00;7.3;2
2022-11-04 22:00:00+00:00;7.3;2
2022-11-04 22:15:00+00:00;7.4;2
2022-11-04 22:30:00+00:00;7.3;2
2022-11-04 22:45:00+00:00;7.3;2
2022-11-04 23:00:00+00:00;7.3;2
2022-11-04 23:15:00+00:00;7.25;2
2022-11-04 23:30:00+00:00;7.3;2
2022-11-04 23:45:00+00:00;7.3;2
2022-11-05 00:00:00+00:00;7.3;2
2022-11-05 00:15:00+00:00;7.25;2
2022-11-05 00:30:00+00:00;7.2;2
2022-11-05 00:45:00+00:00;7.4;2
2022-11-05 01:00:00+00:00;7.3;2
2022-11-05 01:15:00+00:00;7.3;2
2022-11-05 01:30:00+00:00;7.3;2
2022-11-05 01:45:00+00:00;7.35;2
2022-11-05 02:00:00+00:00;7.4;2
2022-11-05 02:15:00+00:00;7.4;2
2022-11-05 02:30:00+00:00;7.3;2
2022-11-05 02:45:00+00:00;7.3;2
2022-11-05 03:00:00+00:00;7.3;2
2022-11-05 03:15:00+00:00;7.15;2
2022-11-05 03:30:00+00:00;7.1;2
2022-11-05 03:45:00+00:00;7.25;2.6667
2022-11-05 04:00:00+00:00;7.2;2
2022-11-05 04:15:00+00:00;7.15;2
2022-11-05 04:30:00+00:00;7.1;2
2022-11-05 04:45:00+00:00;7.1;2
2022-11-05 05:00:00+00:00;7.2;2
2022-11-05 05:15:00+00:00;7.3;2
2022-11-05 05:30:00+00:00;7.1;2
2022-11-05 05:45:00+00:00;7;2
2022-11-05 06:00:00+00:00;6.9;3.3333
2022-11-05 06:15:00+00:00;6.85;8
2022-11-05 06:30:00+00:00;6.9;30.6667
2022-11-05 06:45:00+00:00;6.95;44.6667
2022-11-05 07:00:00+00:00;6.9;41.6667
2022-11-05 07:15:00+00:00;6.95;36.3333
2022-11-05 07:30:00+00:00;6.9;54
2022-11-05 07:45:00+00:00;7.05;57.3333
2022-11-05 08:00:00+00:00;7.1;49.6667
2022-11-05 08:15:00+00:00;7.15;57.6667
2022-11-05 08:30:00+00:00;7.2;54.6667
2022-11-05 08:45:00+00:00;7.25;78
2022-11-05 09:00:00+00:00;7.4;122
2022-11-05 09:15:00+00:00;7.7;135.3333
2022-11-05 09:30:00+00:00;8;129.6667
2022-11-05 09:45:00+00:00;8.05;124.3333
2022-11-05 10:00:00+00:00;8.6;161.3333
2022-11-05 10:15:00+00:00;8.5;174.6667
2022-11-05 10:30:00+00:00;8.7;198.6667
2022-11-05 10:45:00+00:00;8.9;152.6667
2022-11-05 11:00:00+00:00;9;141.3333
2022-11-05 11:15:00+00:00;9.2;160.6667
2022-11-05 11:30:00+00:00;9.2;124
2022-11-05 11:45:00+00:00;8.95;108
2022-11-05 12:00:00+00:00;8.3;68.6667
2022-11-05 12:15:00+00:00;7.9;67.3333
2022-11-05 12:30:00+00:00;8.2;85.6667
2022-11-05 12:45:00+00:00;8.6;125.6667
2022-11-05 13:00:00+00:00;8.8;156
2022-11-05 13:15:00+00:00;8.8;124.6667
2022-11-05 13:30:00+00:00;8.9;140.6667
2022-11-05 13:45:00+00:00;9.05;91.3333
2022-11-05 14:00:00+00:00;9.1;87
2022-11-05 14:15:00+00:00;9.05;139
2022-11-05 14:30:00+00:00;9.2;94.3333
2022-11-05 14:45:00+00:00;9.15;49
2022-11-05 15:00:00+00:00;9;51.3333
2022-11-05 15:15:00+00:00;8.9;48.6667
2022-11-05 15:30:00+00:00;8.6;41.3333
2022-11-05 15:45:00+00:00;8.3;23.3333
2022-11-05 16:00:00+00:00;7.7;6
2022-11-05 16:15:00+00:00;7.35;3.3333
2022-11-05 16:30:00+00:00;6.7;3
2022-11-05 16:45:00+00:00;6.35;2.3333
2022-11-05 17:00:00+00:00;6.2;2
2022-11-05 17:15:00+00:00;6.2;2
2022-11-05 17:30:00+00:00;6;2.6667
2022-11-05 17:45:00+00:00;5.7;2
2022-11-05 18:00:00+00:00;5.6;2.6667
2022-11-05 18:15:00+00:00;5.05;2
2022-11-05 18:30:00+00:00;5.8;1.3333
2022-11-05 18:45:00+00:00;5.55;2.6667
2022-11-05 19:00:00+00:00;5.5;2.3333
2022-11-05 19:15:00+00:00;5.2;2.3333
2022-11-05 19:30:00+00:00;5.4;2.3333
2022-11-05 19:45:00+00:00;4.6;2.3333
2022-11-05 20:00:00+00:00;4.1;2.6667
2022-11-05 20:15:00+00:00;4.3;3.3333
2022-11-05 20:30:00+00:00;3.2;2.6667
2022-11-05 20:45:00+00:00;3.4;2
2022-11-05 21:00:00+00:00;3.5;2.6667
2022-11-05 21:15:00+00:00;3.15;2
2022-11-05 21:30:00+00:00;3.3;2.3333
2022-11-05 21:45:00+00:00;2.45;3.6667
2022-11-05 22:00:00+00:00;1.9;2.3333
2022-11-05 22:15:00+00:00;1.8;3
2022-11-05 22:30:00+00:00;1.4;2
2022-11-05 22:45:00+00:00;2.1;2
2022-11-05 23:00:00+00:00;2;2
2022-11-05 23:15:00+00:00;2.2;2
2022-11-05 23:30:00+00:00;2.2;2
2022-11-05 23:45:00+00:00;2.1;2
2022-11-06 00:00:00+00:00;2;2
2022-11-06 00:15:00+00:00;2;2
2022-11-06 00:30:00+00:00;2.2;2
2022-11-06 00:45:00+00:00;2.2;2
2022-11-06 01:00:00+00:00;2.4;2
2022-11-06 01:15:00+00:00;2.5;2
2022-11-06 01:30:00+00:00;2.8;2
2022-11-06 01:45:00+00:00;2.9;2
2022-11-06 02:00:00+00:00;2.9;2
2022-11-06 02:15:00+00:00;3.05;2
2022-11-06 02:30:00+00:00;3.4;2
2022-11-06 02:45:00+00:00;3.3;2
2022-11-06 03:00:00+00:00;3.3;2
2022-11-06 03:15:00+00:00;3.55;2
2022-11-06 03:30:00+00:00;3.4;2
2022-11-06 03:45:00+00:00;3.5;2
2022-11-06 04:00:00+00:00;3.4;2.3333
2022-11-06 04:15:00+00:00;3.3;2.3333
2022-11-06 04:30:00+00:00;3.1;2
2022-11-06 04:45:00+00:00;3.1;2
2022-11-06 05:00:00+00:00;3.1;3
2022-11-06 05:15:00+00:00;2.75;2.3333
2022-11-06 05:30:00+00:00;2.8;2
2022-11-06 05:45:00+00:00;2.95;2
2022-11-06 06:00:00+00:00;3;3.3333
2022-11-06 06:15:00+00:00;3.1;5.3333
2022-11-06 06:30:00+00:00;3.3;14.6667
2022-11-06 06:45:00+00:00;3.4;25.3333
2022-11-06 07:00:00+00:00;3.5;44
2022-11-06 07:15:00+00:00;3.65;44.6667
2022-11-06 07:30:00+00:00;3.9;69
2022-11-06 07:45:00+00:00;3.9;100.3333
2022-11-06 08:00:00+00:00;4.2;103.3333
2022-11-06 08:15:00+00:00;4.1;102.6667
2022-11-06 08:30:00+00:00;4.2;145.3333
2022-11-06 08:45:00+00:00;4.45;154.6667
2022-11-06 09:00:00+00:00;4.8;215
2022-11-06 09:15:00+00:00;5.35;290.3333
2022-11-06 09:30:00+00:00;5.8;289
2022-11-06 09:45:00+00:00;6.15;223.6667
2022-11-06 10:00:00+00:00;6;189.6667
2022-11-06 10:15:00+00:00;6.45;196.3333
2022-11-06 10:30:00+00:00;6.2;179
2022-11-06 10:45:00+00:00;6.45;179.6667
2022-11-06 11:00:00+00:00;6.4;157.6667
2022-11-06 11:15:00+00:00;6.6;136.3333
2022-11-06 11:30:00+00:00;6.4;206.3333
2022-11-06 11:45:00+00:00;6.85;383.6667
2022-11-06 12:00:00+00:00;8.1;329.6667
2022-11-06 12:15:00+00:00;7.5;273.6667
2022-11-06 12:30:00+00:00;7.1;232.3333
2022-11-06 12:45:00+00:00;6.7;192.3333
2022-11-06 13:00:00+00:00;6.5;149
2022-11-06 13:15:00+00:00;6.35;112.3333
2022-11-06 13:30:00+00:00;6.4;91
2022-11-06 13:45:00+00:00;6.4;103.6667
2022-11-06 14:00:00+00:00;6.7;232.3333
2022-11-06 14:15:00+00:00;7.05;179
2022-11-06 14:30:00+00:00;7;152.6667
2022-11-06 14:45:00+00:00;7.1;64
2022-11-06 15:00:00+00:00;6.9;36.3333
2022-11-06 15:15:00+00:00;6.75;43
2022-11-06 15:30:00+00:00;7.1;18.3333
2022-11-06 15:45:00+00:00;7.1;7.6667
2022-11-06 16:00:00+00:00;6.8;2.6667
2022-11-06 16:15:00+00:00;6.8;2.6667
2022-11-06 16:30:00+00:00;6.3;2.6667
2022-11-06 16:45:00+00:00;6.4;2
2022-11-06 17:00:00+00:00;6.7;2
2022-11-06 17:15:00+00:00;6.6;2.6667
2022-11-06 17:30:00+00:00;5.8;1.6667
2022-11-06 17:45:00+00:00;6.75;1.6667
2022-11-06 18:00:00+00:00;6.3;2.6667
2022-11-06 18:15:00+00:00;6;2
2022-11-06 18:30:00+00:00;6;2
2022-11-06 18:45:00+00:00;6.45;2
2022-11-06 19:00:00+00:00;6.8;1
2022-11-06 19:15:00+00:00;7.5;1
2022-11-06 19:30:00+00:00;8;2
2022-11-06 19:45:00+00:00;7.9;2
2022-11-06 20:00:00+00:00;7.8;2
2022-11-06 20:15:00+00:00;7.65;2
2022-11-06 20:30:00+00:00;7.8;2
2022-11-06 20:45:00+00:00;7.65;2
2022-11-06 21:00:00+00:00;7.3;2
2022-11-06 21:15:00+00:00;7.35;2
2022-11-06 21:30:00+00:00;7.5;2
2022-11-06 21:45:00+00:00;7.5;2
2022-11-06 22:00:00+00:00;7.8;2
2022-11-06 22:15:00+00:00;7.65;2
2022-11-06 22:30:00+00:00;7.7;2
2022-11-06 22:45:00+00:00;7.4;2
2022-11-06 23:00:00+00:00;7.9;2.3333
2022-11-06 23:15:00+00:00;6.9;3.6667
2022-11-06 23:30:00+00:00;6.2;2.6667
2022-11-06 23:45:00+00:00;5.75;1.3333
2022-11-07 00:00:00+00:00;6.2;2.3333
2022-11-07 00:15:00+00:00;5.85;2.3333
2022-11-07 00:30:00+00:00;6;1.6667
2022-11-07 00:45:00+00:00;6.6;1
2022-11-07 01:00:00+00:00;6.6;2
2022-11-07 01:15:00+00:00;6.95;2
2022-11-07 01:30:00+00:00;7.4;1.3333
2022-11-07 01:45:00+00:00;7.3;2
2022-11-07 02:00:00+00:00;7;2.6667
2022-11-07 02:15:00+00:00;6.8;2.6667
2022-11-07 02:30:00+00:00;6.6;3
2022-11-07 02:45:00+00:00;5.8;1.6667
2022-11-07 03:00:00+00:00;6.5;2.6667
2022-11-07 03:15:00+00:00;5.35;3.3333
2022-11-07 03:30:00+00:00;4.3;2.6667
2022-11-07 03:45:00+00:00;4.75;2.6667
2022-11-07 04:00:00+00:00;3.5;2
2022-11-07 04:15:00+00:00;4.35;2
2022-11-07 04:30:00+00:00;4;2
2022-11-07 04:45:00+00:00;3.9;2
2022-11-07 05:00:00+00:00;4.4;2
2022-11-07 05:15:00+00:00;4.35;2
2022-11-07 05:30:00+00:00;4.6;2.3333
2022-11-07 05:45:00+00:00;4.05;3
2022-11-07 06:00:00+00:00;4.1;6.3333
2022-11-07 06:15:00+00:00;3.95;11.6667
2022-11-07 06:30:00+00:00;3.6;27
2022-11-07 06:45:00+00:00;4.75;41.6667
2022-11-07 07:00:00+00:00;4.8;53.3333
2022-11-07 07:15:00+00:00;4.75;65.3333
2022-11-07 07:30:00+00:00;5;107.6667
2022-11-07 07:45:00+00:00;6;161.6667
2022-11-07 08:00:00+00:00;7.3;236
2022-11-07 08:15:00+00:00;8.8;280.6667
2022-11-07 08:30:00+00:00;9.6;329
2022-11-07 08:45:00+00:00;10.15;317
2022-11-07 09:00:00+00:00;10.5;334.3333
2022-11-07 09:15:00+00:00;11.15;365
2022-11-07 09:30:00+00:00;12.3;430.6667
2022-11-07 09:45:00+00:00;12.8;433.3333
2022-11-07 10:00:00+00:00;13.3;328.6667
2022-11-07 10:15:00+00:00;13.4;420.6667
2022-11-07 10:30:00+00:00;13.9;457.3333
2022-11-07 10:45:00+00:00;14.15;440.6667
2022-11-07 11:00:00+00:00;14.3;439.6667
2022-11-07 11:15:00+00:00;14.6;437.6667
2022-11-07 11:30:00+00:00;15.1;439.6667
2022-11-07 11:45:00+00:00;15;442.3333
2022-11-07 12:00:00+00:00;15.3;400.6667
2022-11-07 12:15:00+00:00;15.15;388
2022-11-07 12:30:00+00:00;15.2;384
2022-11-07 12:45:00+00:00;15.65;420.6667
2022-11-07 13:00:00+00:00;15.5;343
2022-11-07 13:15:00+00:00;15.75;294.3333
2022-11-07 13:30:00+00:00;15.3;274
2022-11-07 13:45:00+00:00;15.6;262.6667
2022-11-07 14:00:00+00:00;15.4;195.6667
2022-11-07 14:15:00+00:00;15.35;152.3333
2022-11-07 14:30:00+00:00;15;100.3333
2022-11-07 14:45:00+00:00;14.5;77.6667
2022-11-07 15:00:00+00:00;14.1;85.6667
2022-11-07 15:15:00+00:00;14.1;69
2022-11-07 15:30:00+00:00;14.2;33
2022-11-07 15:45:00+00:00;13.8;15.6667
2022-11-07 16:00:00+00:00;13.3;7.6667
2022-11-07 16:15:00+00:00;11.8;3
